id,lon,lat
2009,0.921262,46.551029
2010,0.122311,46.435253
2011,0.122311,46.435253
2012,0.09682,46.758801
2013,0.22979,46.610401
2014,0.22979,46.610401
2015,0.66512,46.444469
2016,0.49724,46.5597
2017,0.31243,46.41752
2018,0.31243,46.41752
2019,0.51656,46.172569
2020,0.51656,46.172569
2021,0.66512,46.444469
2022,0.5452,46.818611
2023,-0.00364,46.661129
2024,0.5452,46.818611
2025,0.54894,46.818298
2026,0.54894,46.818298
2027,0.61114,46.361571
2028,0.61114,46.361571
2029,-0.00364,46.661129
2030,0.18065,46.78656
2031,0.18734,46.42672
2032,0.233299,46.117443
2033,0.05509,46.35754
2034,0.30311,46.270481
2035,0.28977,46.243118
2036,0.28977,46.243118
2037,0.36394,46.655102
2038,0.36394,46.655102
2039,0.869694,46.425816
2040,0.869694,46.425816
2041,0.28431,46.869717
2042,0.28431,46.869717
2043,0.246051,46.687889
2044,0.246051,46.687889
2045,0.56652,46.876129
2046,0.56652,46.876129
2047,0.112316,46.945148
2048,0.112316,46.945148
2049,0.30311,46.270481
2050,0.05509,46.35754
2051,0.18734,46.42672
2052,0.49537,46.32872
2053,0.32491,46.31971
2054,0.65501,46.727718
2055,0.766259,46.738468
2056,0.65501,46.727718
2057,0.07669,46.618771
2058,0.07669,46.618771
2059,0.62647,46.80711
2060,0.62647,46.80711
2061,0.40516,46.66909
2062,0.40516,46.66909
2063,-0.043703,47.071266
2064,-0.043703,47.071266
2065,0.25833,46.717381
2066,0.25833,46.717381
2067,0.49537,46.32872
2068,0.197537,46.569061
2069,0.197537,46.569061
2070,0.43986,46.731178
2071,0.43986,46.731178
2072,-0.02363,47.108528
2073,0.01791,46.806728
2074,0.01791,46.806728
2075,-0.01987,46.880989
2076,-0.01987,46.880989
2077,0.47077,46.22636
2078,0.47077,46.22636
2079,0.37658,46.55698
2080,0.37658,46.55698
2081,0.87585,46.377151
2082,0.642613,46.565388
2083,0.07623,46.66011
2084,0.07623,46.66011
2085,0.41466,46.508591
2086,0.41466,46.508591
2087,-0.02363,47.108528
2088,0.77655,46.50507
2089,0.77655,46.50507
2090,1.122411,46.422009
2091,0.53227,46.813271
2092,0.53227,46.813271
2093,0.53507,46.81348
2094,0.53507,46.81348
2095,0.81115,46.786449
2096,0.81115,46.786449
2097,1.122411,46.422009
2098,0.32491,46.31971
2099,0.18175,46.64537
2100,0.18175,46.64537
2101,0.309254,46.735638
2102,0.309254,46.735638
2103,0.646528,46.573013
2104,0.646528,46.573013
2105,0.233299,46.117443
2106,0.35242,46.598221
2107,0.060184,46.916531
2108,0.360187,46.661125
2109,0.210555,46.92054
2110,0.210555,46.92054
2111,0.198011,46.357932
2112,0.30007,46.54829
2113,0.30007,46.54829
2114,0.30007,46.54829
2115,0.08608,47.00618
2116,0.54263,46.83623
2117,0.197363,46.358393
2118,0.197363,46.358393
2119,0.725185,46.402252
2120,0.360187,46.661125
2121,0.210527,46.920493
2122,0.34631,46.61766
2123,0.3464,46.617687
2124,0.3464,46.617687
2125,0.371776,46.56869
2126,0.371776,46.56869
2127,0.64476,46.56827
2128,0.439859,46.731194
2129,0.115935,46.429119
2130,0.3707,46.57145
2131,0.369971,46.571165
2132,0.37065,46.5714
2133,0.210527,46.920493
2134,0.53584,46.77338
2135,0.810447,46.490733
2136,0.185004,46.48457
2137,0.060184,46.916531
2138,0.569575,46.681641
2139,0.53584,46.77338
2140,0.48267,46.76305
2141,0.48267,46.76305
2142,0.63465,46.508862
2143,0.63465,46.508862
2144,0.57998,46.75684
2145,0.57998,46.75684
2146,0.4882,46.761219
2147,0.4882,46.761219
2148,0.185004,46.48457
2149,0.569575,46.681641
2150,0.04111,46.42062
2151,0.04111,46.42062
2152,0.0177,47.063301
2153,0.0177,47.063301
2154,0.17276,46.81292
2155,0.17276,46.81292
2156,0.57314,46.115108
2157,0.57314,46.115108
2158,0.42395,46.439945
2159,0.42395,46.439945
2160,0.52613,46.275951
2161,0.37065,46.5714
2162,0.18157,46.64537
2163,0.810447,46.490733
2164,0.72538,46.40226
2165,0.050749,46.562309
2166,0.340932,46.396202
2167,0.340932,46.396202
2168,1.042778,46.466946
2169,1.042778,46.466946
2170,0.484916,46.757252
2171,0.484916,46.757252
2172,0.454083,46.483223
2173,0.454083,46.483223
2174,0.59284,46.410831
2175,0.59284,46.410831
2176,0.72538,46.40226
2177,0.60268,46.60733
2178,0.60268,46.60733
2179,0.62974,46.563229
2180,0.62974,46.563229
2181,0.79966,46.258148
2182,0.21306,46.91925
2183,0.79966,46.258148
2184,0.994391,46.435724
2185,0.994391,46.435724
2186,0.686995,46.189831
2187,0.686995,46.189831
2188,0.65243,46.673271
2189,0.050749,46.562309
2190,0.228739,46.645546
2191,0.228739,46.645546
2192,0.67396,46.230862
2193,0.21306,46.91925
2194,0.393296,46.357182
2195,0.393296,46.357182
2196,0.5426,46.8363
2197,0.5426,46.8363
2198,0.534952,46.776592
2199,0.534952,46.776592
2200,0.096326,46.71077
2201,0.096326,46.71077
2202,0.705291,46.759583
2203,0.705291,46.759583
2204,0.26777,46.43398
2205,0.26777,46.43398
2206,0.86389,46.56596
2207,0.86389,46.56596
2208,0.60611,46.93734
2209,0.60611,46.93734
2210,0.280732,46.737652
2211,0.280732,46.737652
2212,0.642613,46.565388
2213,0.52613,46.275951
2214,0.67396,46.230862
2215,0.65243,46.673271
2216,4.884058,45.804627
2217,4.884058,45.804627
2218,4.89595,45.821754
2219,4.89595,45.821754
2220,4.863155,45.82162
2221,4.862851,45.880164
2222,4.862851,45.880164
2223,4.863155,45.82162
2224,4.887705,45.730192
2225,4.969977,45.72577
2226,4.803614,45.88337
2227,4.716219,45.814521
2228,4.825499,45.70403
2229,4.825499,45.70403
2230,4.798611,45.747098
2231,4.798611,45.747098
2232,4.803614,45.88337
2233,4.842062,45.639385
2234,4.969977,45.72577
2235,4.842062,45.639385
2236,4.768391,45.583926
2237,4.768391,45.583926
2238,4.768391,45.583926
2239,4.808221,45.727861
2240,4.768391,45.583926
2241,4.716219,45.814521
2242,4.824257,45.67015
2243,4.824257,45.67015
2244,4.84524,45.862377
2245,4.84524,45.862377
2246,4.887705,45.730192
2247,4.887705,45.730192
2248,4.887705,45.730192
2249,4.887876,45.730238
2250,4.887876,45.730238
2251,4.887876,45.730238
2252,4.898679,45.762188
2253,4.898679,45.762188
2254,4.898679,45.762188
2255,4.898679,45.762188
2256,4.815252,45.729335
2257,4.815252,45.729335
2258,4.808221,45.727861
2259,4.849277,45.761843
2260,4.820283,45.869805
2261,4.827238,45.7516
2262,4.909035,45.734346
2263,4.909035,45.734346
2264,4.849277,45.761843
2265,4.794226,45.692455
2266,4.849277,45.761843
2267,4.849277,45.761843
2268,4.827238,45.7516
2269,4.827238,45.7516
2270,4.827238,45.7516
2271,4.81272,45.773218
2272,4.909035,45.734346
2273,4.81272,45.773218
2274,4.81272,45.773218
2275,4.81272,45.773218
2276,4.834249,45.781436
2277,4.834249,45.781436
2278,4.834249,45.781436
2279,4.834249,45.781436
2280,4.715171,45.786008
2281,4.715171,45.786008
2282,4.909035,45.734346
2283,4.814662,45.717164
2284,4.820283,45.869805
2285,4.873976,45.77919
2286,4.831712,45.864387
2287,4.831712,45.864387
2288,4.86727,45.774074
2289,4.86727,45.774074
2290,4.86727,45.774074
2291,4.86727,45.774074
2292,4.873976,45.77919
2293,4.873976,45.77919
2294,4.873976,45.77919
2295,4.849443,45.753338
2296,4.814662,45.717164
2297,4.849443,45.753338
2298,4.849443,45.753338
2299,4.849443,45.753338
2300,4.82456,45.746524
2301,4.82456,45.746524
2302,4.82456,45.746524
2303,4.82456,45.746524
2304,4.814662,45.717164
2305,4.814662,45.717164
2306,4.794226,45.692455
2307,4.887676,45.817008
2308,4.794226,45.692455
2309,4.83123,45.744922
2310,4.806765,45.770418
2311,4.806765,45.770418
2312,4.923888,45.765487
2313,4.923888,45.765487
2314,4.857939,45.757145
2315,4.857939,45.757145
2316,4.844451,45.746092
2317,4.844451,45.746092
2318,4.83123,45.744922
2319,4.849126,45.832428
2320,4.806765,45.770418
2321,4.849126,45.832428
2322,4.822612,45.835806
2323,4.822612,45.835806
2324,4.77209,45.837597
2325,4.77209,45.837597
2326,4.887676,45.817008
2327,4.887676,45.817008
2328,4.88827,45.774634
2329,4.88827,45.774634
2330,4.806765,45.770418
2331,4.872684,45.755436
2332,4.88827,45.774634
2333,4.850495,45.765502
2334,4.715171,45.786008
2335,4.887676,45.817008
2336,4.813275,45.757816
2337,4.813275,45.757816
2338,4.813275,45.757816
2339,4.813275,45.757816
2340,4.850495,45.765502
2341,4.850495,45.765502
2342,4.850495,45.765502
2343,4.875101,45.76973
2344,4.872684,45.755436
2345,4.875101,45.76973
2346,4.875101,45.76973
2347,4.875101,45.76973
2348,4.76991,45.60042
2349,4.76991,45.60042
2350,4.76991,45.60042
2351,4.76991,45.60042
2352,4.872684,45.755436
2353,4.872684,45.755436
2354,4.88827,45.774634
2355,4.884842,45.737533
2356,4.794226,45.692455
2357,4.888936,45.760216
2358,4.879203,45.782509
2359,4.879203,45.782509
2360,4.879203,45.782509
2361,4.879203,45.782509
2362,4.767208,45.751773
2363,4.767208,45.751773
2364,4.829716,45.688457
2365,4.829716,45.688457
2366,4.888936,45.760216
2367,4.888936,45.760216
2368,4.854351,45.763032
2369,4.888936,45.760216
2370,4.881616,45.770826
2371,4.881616,45.770826
2372,4.881616,45.770826
2373,4.881616,45.770826
2374,4.844746,45.835363
2375,4.844746,45.835363
2376,4.844746,45.835363
2377,4.844746,45.835363
2378,4.854351,45.763032
2379,4.854351,45.763032
2380,4.884842,45.737533
2381,4.793958,45.793681
2382,4.884842,45.737533
2383,4.884842,45.737533
2384,4.81184,45.784265
2385,4.81184,45.784265
2386,4.81184,45.784265
2387,4.81184,45.784265
2388,4.863127,45.758517
2389,4.863127,45.758517
2390,4.793958,45.793681
2391,4.793958,45.793681
2392,4.854351,45.763032
2393,4.793958,45.793681
2394,4.830579,45.726871
2395,4.830579,45.726871
2396,4.830579,45.726871
2397,4.830579,45.726871
2398,4.841473,45.759943
2399,4.841473,45.759943
2400,4.841473,45.759943
2401,4.841473,45.759943
2402,4.715171,45.786008
2403,4.868093,45.752512
2404,4.814177,45.788793
2405,4.760909,45.8205
2406,4.851272,45.745548
2407,4.851272,45.745548
2408,4.851272,45.745548
2409,4.863521,45.756307
2410,4.863521,45.756307
2411,4.863521,45.756307
2412,4.863521,45.756307
2413,4.919892,45.777519
2414,4.919892,45.777519
2415,4.919892,45.777519
2416,4.919892,45.777519
2417,4.834116,45.78694
2418,4.834116,45.78694
2419,4.834116,45.78694
2420,4.834116,45.78694
2421,4.851272,45.745548
2422,4.800152,45.776037
2423,4.800152,45.776037
2424,4.852532,45.706235
2425,4.957432,45.679845
2426,4.936937,45.74728
2427,4.936937,45.74728
2428,4.852532,45.706235
2429,4.852532,45.706235
2430,4.852532,45.706235
2431,4.940114,45.692814
2432,4.952119,45.69574
2433,4.940114,45.692814
2434,4.940114,45.692814
2435,4.940114,45.692814
2436,4.952119,45.69574
2437,4.952119,45.69574
2438,4.952119,45.69574
2439,4.845349,45.750243
2440,4.845349,45.750243
2441,4.845349,45.750243
2442,4.827657,45.755746
2443,4.848397,45.763361
2444,4.848397,45.763361
2445,4.858266,45.767701
2446,4.858266,45.767701
2447,4.858266,45.767701
2448,4.858266,45.767701
2449,4.827657,45.755746
2450,4.848397,45.763361
2451,4.827657,45.755746
2452,4.827657,45.755746
2453,4.851691,45.757006
2454,4.851691,45.757006
2455,4.851691,45.757006
2456,4.851691,45.757006
2457,4.848397,45.763361
2458,4.841962,45.762921
2459,4.845349,45.750243
2460,4.84453,45.7661
2461,4.828203,45.765606
2462,4.828203,45.765606
2463,4.828203,45.765606
2464,4.828203,45.765606
2465,4.84453,45.7661
2466,4.84453,45.7661
2467,4.84453,45.7661
2468,4.841962,45.762921
2469,4.842903,45.768929
2470,4.842903,45.768929
2471,4.842903,45.768929
2472,4.842903,45.768929
2473,4.841962,45.762921
2474,4.841962,45.762921
2475,4.957432,45.679845
2476,4.760909,45.8205
2477,4.854637,45.788587
2478,4.859705,45.779157
2479,4.852093,45.737324
2480,4.852093,45.737324
2481,4.838506,45.877467
2482,4.838506,45.877467
2483,4.838506,45.877467
2484,4.838506,45.877467
2485,4.79816,45.715749
2486,4.79816,45.715749
2487,4.79816,45.715749
2488,4.79816,45.715749
2489,4.806887,45.713032
2490,4.806887,45.713032
2491,4.806887,45.713032
2492,4.806887,45.713032
2493,4.765452,45.735576
2494,4.852093,45.737324
2495,4.852093,45.737324
2496,4.773797,45.738293
2497,4.850108,45.666275
2498,4.888112,45.720002
2499,4.888112,45.720002
2500,4.888112,45.720002
2501,4.888112,45.720002
2502,4.850108,45.666275
2503,4.850108,45.666275
2504,4.850108,45.666275
2505,4.773797,45.738293
2506,4.771318,45.816332
2507,4.771318,45.816332
2508,4.771318,45.816332
2509,4.771318,45.816332
2510,4.773797,45.738293
2511,4.773797,45.738293
2512,4.765452,45.735576
2513,4.765452,45.735576
2514,4.765452,45.735576
2515,4.855184,45.694556
2516,4.949094,45.69125
2517,4.928949,45.78576
2518,4.928949,45.78576
2519,4.986585,45.771356
2520,4.986585,45.771356
2521,4.855184,45.694556
2522,4.855184,45.694556
2523,4.949094,45.69125
2524,4.855184,45.694556
2525,4.849492,45.794353
2526,4.849492,45.794353
2527,4.849492,45.794353
2528,4.849492,45.794353
2529,4.859705,45.779157
2530,4.949094,45.69125
2531,4.949094,45.69125
2532,4.819514,45.755467
2533,4.778237,45.760804
2534,4.819514,45.755467
2535,4.819514,45.755467
2536,4.819514,45.755467
2537,4.778237,45.760804
2538,4.778237,45.760804
2539,4.778237,45.760804
2540,4.78582,45.78257
2541,4.926708,45.718133
2542,4.78582,45.78257
2543,4.78582,45.78257
2544,4.78582,45.78257
2545,4.926708,45.718133
2546,4.926708,45.718133
2547,4.926708,45.718133
2548,4.854637,45.788587
2549,4.854637,45.788587
2550,4.814177,45.788793
2551,4.804307,45.777167
2552,4.874061,45.763164
2553,4.88493,45.754568
2554,4.88493,45.754568
2555,4.88493,45.754568
2556,4.88493,45.754568
2557,4.797609,45.74192
2558,4.797609,45.74192
2559,4.797609,45.74192
2560,4.797609,45.74192
2561,4.859324,45.774643
2562,4.859324,45.774643
2563,4.859324,45.774643
2564,4.859324,45.774643
2565,4.845828,45.758995
2566,4.845828,45.758995
2567,4.874061,45.763164
2568,4.874061,45.763164
2569,4.874061,45.763164
2570,4.896494,45.7483
2571,4.84352,45.746565
2572,4.84352,45.746565
2573,4.84352,45.746565
2574,4.84352,45.746565
2575,4.896494,45.7483
2576,4.896494,45.7483
2577,4.896494,45.7483
2578,4.88884,45.768693
2579,4.861625,45.758607
2580,4.861625,45.758607
2581,4.861625,45.758607
2582,4.88884,45.768693
2583,4.88884,45.768693
2584,4.88884,45.768693
2585,4.845828,45.758995
2586,4.845828,45.758995
2587,4.819801,45.775426
2588,4.860316,45.742073
2589,4.87067,45.735055
2590,4.87067,45.735055
2591,4.87067,45.735055
2592,4.87067,45.735055
2593,4.860316,45.742073
2594,4.860316,45.742073
2595,4.860316,45.742073
2596,4.801467,45.756093
2597,4.875958,45.742985
2598,4.875958,45.742985
2599,4.875958,45.742985
2600,4.875958,45.742985
2601,4.814177,45.788793
2602,4.814177,45.788793
2603,4.801467,45.756093
2604,4.801467,45.756093
2605,4.819801,45.775426
2606,4.85112,45.766396
2607,4.819801,45.775426
2608,4.819801,45.775426
2609,4.828562,45.777419
2610,4.828562,45.777419
2611,4.828562,45.777419
2612,4.828562,45.777419
2613,4.85112,45.766396
2614,4.801467,45.756093
2615,4.85112,45.766396
2616,4.85112,45.766396
2617,4.84435,45.797818
2618,4.84435,45.797818
2619,4.84435,45.797818
2620,4.84435,45.797818
2621,4.804307,45.777167
2622,4.804307,45.777167
2623,4.854637,45.788587
2624,4.804307,45.777167
2625,4.826636,45.731668
2626,4.826636,45.731668
2627,4.82572,45.771705
2628,4.82572,45.771705
2629,4.82572,45.771705
2630,4.82572,45.771705
2631,4.837599,45.769459
2632,4.837599,45.769459
2633,4.837599,45.769459
2634,4.837599,45.769459
2635,4.83371,45.743645
2636,4.83371,45.743645
2637,4.83371,45.743645
2638,4.83371,45.743645
2639,4.918049,45.736845
2640,4.826636,45.731668
2641,4.826636,45.731668
2642,4.834451,45.754859
2643,4.836853,45.749838
2644,4.765806,45.784019
2645,4.765806,45.784019
2646,4.765806,45.784019
2647,4.765806,45.784019
2648,4.836853,45.749838
2649,4.836853,45.749838
2650,4.836853,45.749838
2651,4.834451,45.754859
2652,4.84858,45.771588
2653,4.84858,45.771588
2654,4.84858,45.771588
2655,4.84858,45.771588
2656,4.834451,45.754859
2657,4.834451,45.754859
2658,4.918049,45.736845
2659,4.918049,45.736845
2660,4.918049,45.736845
2661,4.838031,45.752824
2662,4.886463,45.749462
2663,4.886463,45.749462
2664,4.886463,45.749462
2665,4.838031,45.752824
2666,4.838031,45.752824
2667,4.838031,45.752824
2668,4.853004,45.772218
2669,4.835647,45.73064
2670,4.853004,45.772218
2671,4.853004,45.772218
2672,4.853004,45.772218
2673,4.868093,45.752512
2674,4.868093,45.752512
2675,4.868093,45.752512
2676,4.886463,45.749462
2677,4.835647,45.73064
2678,4.854293,45.844635
2679,4.904544,45.746765
2680,4.854293,45.844635
2681,4.799631,45.853939
2682,4.799631,45.853939
2683,4.798111,45.809992
2684,4.798111,45.809992
2685,4.904544,45.746765
2686,4.904544,45.746765
2687,4.835647,45.73064
2688,4.904544,45.746765
2689,4.868584,45.762465
2690,4.868584,45.762465
2691,4.868584,45.762465
2692,4.868584,45.762465
2693,4.835647,45.73064
2694,4.789977,45.786734
2695,4.789977,45.786734
2696,4.876832,45.72893
2697,4.803939,45.692093
2698,4.878329,45.832194
2699,4.878329,45.832194
2700,5.048532,45.795544
2701,5.048532,45.795544
2702,5.048532,45.795544
2703,5.048532,45.795544
2704,4.803939,45.692093
2705,4.803939,45.692093
2706,4.803939,45.692093
2707,4.770547,45.760144
2708,5.009728,45.767571
2709,5.009728,45.767571
2710,5.009728,45.767571
2711,5.009728,45.767571
2712,4.957743,45.664807
2713,4.957743,45.664807
2714,4.957743,45.664807
2715,4.957743,45.664807
2716,4.878329,45.832194
2717,4.878329,45.832194
2718,4.789628,45.609585
2719,4.789628,45.609585
2720,4.770547,45.760144
2721,4.770547,45.760144
2722,4.781649,45.774545
2723,4.781649,45.774545
2724,4.781649,45.774545
2725,4.781649,45.774545
2726,4.872508,45.822366
2727,4.872508,45.822366
2728,4.872156,45.696395
2729,4.872508,45.822366
2730,4.872508,45.822366
2731,4.884666,45.696632
2732,4.884666,45.696632
2733,4.884666,45.696632
2734,4.884666,45.696632
2735,4.789628,45.609585
2736,4.789628,45.609585
2737,4.89177,45.697485
2738,4.89177,45.697485
2739,4.89177,45.697485
2740,4.782994,45.754439
2741,4.876832,45.72893
2742,4.789977,45.786734
2743,4.725522,45.746018
2744,4.725522,45.746018
2745,4.725522,45.746018
2746,4.842099,45.817736
2747,4.842099,45.817736
2748,4.842099,45.817736
2749,4.842099,45.817736
2750,4.722615,45.758426
2751,4.722615,45.758426
2752,4.722615,45.758426
2753,4.722615,45.758426
2754,4.872156,45.696395
2755,4.872156,45.696395
2756,4.876832,45.72893
2757,4.872156,45.696395
2758,4.876832,45.72893
2759,4.782994,45.754439
2760,4.89177,45.697485
2761,4.782994,45.754439
2762,4.834654,45.840823
2763,4.834654,45.840823
2764,4.834654,45.840823
2765,4.834654,45.840823
2766,4.777065,45.913791
2767,4.777065,45.913791
2768,4.777065,45.913791
2769,4.777065,45.913791
2770,4.863299,45.726635
2771,4.863299,45.726635
2772,4.863299,45.726635
2773,4.863299,45.726635
2774,4.817802,45.742484
2775,4.817802,45.742484
2776,4.817802,45.742484
2777,4.817802,45.742484
2778,4.782994,45.754439
2779,4.770547,45.760144
2780,4.725522,45.746018
2781,4.955587,45.769151
2782,4.901374,45.705336
2783,4.837835,45.737199
2784,4.837835,45.737199
2785,4.976542,45.772192
2786,4.976542,45.772192
2787,4.976542,45.772192
2788,4.976542,45.772192
2789,4.901374,45.705336
2790,4.901374,45.705336
2791,4.901374,45.705336
2792,4.872527,45.852635
2793,4.900704,45.817578
2794,4.900704,45.817578
2795,4.900704,45.817578
2796,4.900704,45.817578
2797,4.797656,45.786609
2798,4.797656,45.786609
2799,4.797656,45.786609
2800,4.797656,45.786609
2801,4.837835,45.737199
2802,4.837835,45.737199
2803,4.919312,45.726701
2804,4.919312,45.726701
2805,5.035817,45.770299
2806,5.035817,45.770299
2807,4.955587,45.769151
2808,4.789977,45.786734
2809,4.755318,45.765054
2810,4.755318,45.765054
2811,4.755318,45.765054
2812,4.755318,45.765054
2813,5.003734,45.767058
2814,5.003734,45.767058
2815,5.003734,45.767058
2816,4.853851,45.725868
2817,4.853851,45.725868
2818,4.853851,45.725868
2819,4.853851,45.725868
2820,4.919312,45.726701
2821,4.919312,45.726701
2822,4.872527,45.852635
2823,5.003734,45.767058
2824,4.872527,45.852635
2825,4.919721,45.742366
2826,4.795381,45.652114
2827,4.795381,45.652114
2828,4.795381,45.652114
2829,4.969988,45.737828
2830,4.969988,45.737828
2831,4.969988,45.737828
2832,4.969988,45.737828
2833,4.894663,45.664925
2834,4.894663,45.664925
2835,4.894663,45.664925
2836,4.894663,45.664925
2837,4.83156,45.84807
2838,4.83156,45.84807
2839,4.872527,45.852635
2840,4.955587,45.769151
2841,4.955587,45.769151
2842,4.83156,45.84807
2843,4.795381,45.652114
2844,4.83156,45.84807
2845,4.919721,45.742366
2846,4.734441,45.785288
2847,4.85484,45.75291
2848,4.919721,45.742366
2849,4.85484,45.75291
2850,4.850437,45.754512
2851,4.85484,45.75291
2852,4.85484,45.75291
2853,4.850437,45.754512
2854,4.850437,45.754512
2855,4.850437,45.754512
2856,4.734441,45.785288
2857,4.734441,45.785288
2858,4.734441,45.785288
2859,4.812139,45.648403
2860,4.812139,45.648403
2861,4.919721,45.742366
2862,4.812139,45.648403
2863,4.812139,45.648403
2864,2.477817,48.882166
2865,2.477817,48.882166
2866,2.477817,48.882166
2867,2.477817,48.882166
2868,2.477817,48.882166
2869,2.477817,48.882166
2870,2.477817,48.882166
2871,2.346176,48.861996
2872,2.477817,48.882166
2873,2.477817,48.882166
2874,2.346176,48.861996
2875,2.477817,48.882166
2876,2.477817,48.882166
2877,2.477817,48.882166
2878,2.322582,48.837734
2879,2.477817,48.882166
2880,2.477817,48.882166
2881,2.322582,48.837734
2882,2.322007,48.838574
2883,2.346176,48.861996
2884,2.322582,48.837734
2885,2.322582,48.837734
2886,2.322582,48.837734
2887,2.322582,48.837734
2888,2.322582,48.837734
2889,2.322582,48.837734
2890,2.322582,48.837734
2891,2.322582,48.837734
2892,2.477817,48.882166
2893,2.477817,48.882166
2894,2.477817,48.882166
2895,2.477817,48.882166
2896,2.346176,48.861996
2897,5.049248,47.355949
2898,2.218646,48.780477
2899,5.050151,47.35747
2900,5.050151,47.35747
2901,5.050151,47.35747
2902,5.050151,47.35747
2903,5.050151,47.35747
2904,5.050151,47.35747
2905,5.050151,47.35747
2906,3.130846,50.617912
2907,5.049248,47.355949
2908,3.130846,50.617912
2909,3.128357,50.617613
2910,3.128357,50.617613
2911,3.128357,50.617613
2912,2.322582,48.837734
2913,3.128357,50.617613
2914,5.050151,47.35747
2915,5.049248,47.355949
2916,2.218646,48.780477
2917,2.218646,48.780477
2918,2.218646,48.780477
2919,2.218646,48.780477
2920,2.218646,48.780477
2921,2.218646,48.780477
2922,2.218646,48.780477
2923,2.218646,48.780477
2924,2.218646,48.780477
2925,5.049248,47.355949
2926,2.218646,48.780477
2927,2.218646,48.780477
2928,2.218646,48.780477
2929,2.218646,48.780477
2930,2.218646,48.780477
2931,2.218646,48.780477
2932,2.322582,48.837734
2933,2.322582,48.837734
2934,2.322582,48.837734
2935,2.322582,48.837734
2936,2.322582,48.837734
2937,2.322582,48.837734
2938,2.322582,48.837734
2939,2.322582,48.837734
2940,2.322582,48.837734
2941,2.322582,48.837734
2942,2.322582,48.837734
2943,2.322582,48.837734
2944,2.322582,48.837734
2945,2.322582,48.837734
2946,2.322582,48.837734
2947,2.322582,48.837734
2948,2.322582,48.837734
2949,2.322582,48.837734
2950,2.322582,48.837734
2951,2.322582,48.837734
2952,2.322582,48.837734
2953,2.322582,48.837734
2954,3.128357,50.617613
2955,2.322582,48.837734
2956,2.322582,48.837734
2957,2.322582,48.837734
2958,2.322582,48.837734
2959,2.322582,48.837734
2960,2.322582,48.837734
2961,2.322582,48.837734
2962,2.322582,48.837734
2963,2.322582,48.837734
2964,2.322582,48.837734
2965,2.322582,48.837734
2966,2.322582,48.837734
2967,2.322582,48.837734
2968,2.322582,48.837734
2969,2.322582,48.837734
2970,2.322582,48.837734
2971,2.114096,48.828905
2972,2.114096,48.828905
2973,2.114096,48.828905
2974,2.114096,48.828905
2975,2.114096,48.828905
2976,2.114096,48.828905
2977,2.114096,48.828905
2978,2.114096,48.828905
2979,4.856386,45.761895
2980,2.114096,48.828905
2981,2.322582,48.837734
2982,2.322582,48.837734
2983,2.322582,48.837734
2984,2.322582,48.837734
2985,2.322582,48.837734
2986,2.114096,48.828905
2987,4.856448,45.762271
2988,2.322582,48.837734
2989,2.322582,48.837734
2990,2.322582,48.837734
2991,2.322007,48.838574
2992,2.322007,48.838574
2993,2.322582,48.837734
2994,2.322582,48.837734
2995,2.322582,48.837734
2996,2.477817,48.882166
2997,4.856448,45.762271
2998,2.477817,48.882166
2999,2.477817,48.882166
3000,2.477817,48.882166
3001,4.816392,45.740684
3002,4.816392,45.740684
3003,4.816392,45.740684
3004,3.128357,50.617613
3005,3.128357,50.617613
3006,3.128357,50.617613
3007,2.118916,48.827492
3008,2.118916,48.827492
3009,2.118916,48.827492
3010,2.118916,48.827492
3011,4.856386,45.761895
3012,4.856386,45.761895
3013,4.856386,45.761895
3014,4.856386,45.761895
3015,4.856386,45.761895
3016,4.856386,45.761895
3017,4.856386,45.761895
3018,4.856386,45.761895
3019,4.856386,45.761895
3020,4.856448,45.762271
3021,4.856448,45.762271
3022,4.856448,45.762271
3023,4.856448,45.762271
3024,4.856448,45.762271
3025,4.856448,45.762271
3026,4.856448,45.762271
3027,4.856448,45.762271
3028,4.856448,45.762271
3029,4.815993,45.74089
3030,4.815993,45.74089
3031,4.815993,45.74089
3032,4.815993,45.74089
3033,4.815993,45.74089
3034,4.815993,45.74089
3035,2.118916,48.827492
3036,2.118916,48.827492
3037,4.815993,45.74089
3038,2.118916,48.827492
3039,7.127841,43.663607
3040,7.127841,43.663607
3041,7.127841,43.663607
3042,7.127841,43.663607
3043,7.127841,43.663607
3044,7.127841,43.663607
3045,-1.678767,48.082481
3046,-1.678767,48.082481
3047,-1.678767,48.082481
3048,-1.678767,48.082481
3049,-1.678767,48.082481
3050,-1.678767,48.082481
3051,-1.678767,48.082481
3052,-1.678767,48.082481
3053,2.171913,48.677594
3054,-1.67655,48.082588
3055,-1.67655,48.082588
3056,-1.67655,48.082588
3057,7.127841,43.663607
3058,7.127841,43.663607
3059,7.127841,43.663607
3060,7.127841,43.663607
3061,7.127841,43.663607
3062,7.127841,43.663607
3063,2.118916,48.827492
3064,2.118916,48.827492
3065,2.118916,48.827492
3066,4.815993,45.74089
3067,-1.67655,48.082588
3068,4.815993,45.74089
3069,2.547032,48.616655
3070,2.547032,48.616655
3071,2.547032,48.616655
3072,2.547032,48.616655
3073,2.221231,48.779686
3074,2.221231,48.779686
3075,2.221231,48.779686
3076,2.221231,48.779686
3077,2.221231,48.779686
3078,2.221231,48.779686
3079,2.221231,48.779686
3080,2.221231,48.779686
3081,2.221231,48.779686
3082,2.221231,48.779686
