,ope,consolidated_longitude,prix_kWh
25184,Freshmile SAS,3.540683,0.2718181818181818
25185,Freshmile SAS,2.741073,0.22
25186,Freshmile SAS,3.540683,0.2718181818181818
25187,Freshmile SAS,2.741073,0.22
25188,Freshmile SAS,3.540683,0.2718181818181818
25189,Freshmile SAS,3.50577707,0.2718181818181818
25190,Freshmile SAS,3.540683,0.2718181818181818
25191,Freshmile SAS,3.540683,0.2718181818181818
25192,Freshmile SAS,3.50577707,0.2718181818181818
25193,Freshmile SAS,3.50577707,0.2718181818181818
25194,Freshmile SAS,3.50577707,0.2718181818181818
25195,Freshmile SAS,2.371293,0.2718181818181818
25196,Freshmile SAS,5.979315,0.22
25197,Freshmile SAS,7.286052,0.2718181818181818
25198,Freshmile SAS,7.286052,0.2718181818181818
25199,Freshmile SAS,6.632829,0.2718181818181818
25200,Freshmile SAS,6.632829,0.2718181818181818
25201,Freshmile SAS,5.979315,0.22
25202,Freshmile SAS,6.966856,0.2718181818181818
25203,Freshmile SAS,6.745142,0.2718181818181818
25204,Freshmile SAS,6.745142,0.2718181818181818
25205,Freshmile SAS,6.477307,0.22
25206,Freshmile SAS,3.279678,0.2718181818181818
25207,Freshmile SAS,3.953022,0.2718181818181818
25208,Freshmile SAS,6.966856,0.2718181818181818
25209,Freshmile SAS,2.27385,0.22
25210,Freshmile SAS,4.863168,0.2718181818181818
25211,Freshmile SAS,3.558056,0.2718181818181818
25212,Freshmile SAS,3.412583,0.2718181818181818
25213,Freshmile SAS,3.558056,0.2718181818181818
25214,Freshmile SAS,3.953022,0.22
25215,Freshmile SAS,3.50577707,0.22
25216,Freshmile SAS,4.036752,0.2718181818181818
25217,Freshmile SAS,3.953022,0.2718181818181818
25218,Freshmile SAS,3.953022,0.2718181818181818
25219,Freshmile SAS,3.953022,0.2718181818181818
25220,Freshmile SAS,2.371293,0.22
25221,Freshmile SAS,3.50577707,0.22
25222,Freshmile SAS,2.371293,0.2718181818181818
25223,Freshmile SAS,4.036752,0.2718181818181818
25224,Freshmile SAS,4.036752,0.2718181818181818
25225,Freshmile SAS,3.953022,0.22
25226,Freshmile SAS,2.27385,0.2718181818181818
25227,Freshmile SAS,3.279678,0.2718181818181818
25228,Freshmile SAS,3.279678,0.2718181818181818
25229,Freshmile SAS,3.279678,0.2718181818181818
25230,Freshmile SAS,3.279678,0.2718181818181818
25231,Freshmile SAS,2.27385,0.2718181818181818
25232,Freshmile SAS,2.27385,0.22
25233,Freshmile SAS,6.477307,0.22
25234,Freshmile SAS,6.632829,0.22
25235,Freshmile SAS,0.13671516,0.2718181818181818
25236,Freshmile SAS,6.966856,0.22
25237,Freshmile SAS,6.47446,0.22
25238,Freshmile SAS,6.444641,0.2718181818181818
25239,Freshmile SAS,6.073071,0.2718181818181818
25240,Freshmile SAS,1.328399,0.22
25241,Freshmile SAS,6.073071,0.2718181818181818
25242,Freshmile SAS,6.444641,0.22
25243,Freshmile SAS,2.126169,0.2718181818181818
25244,Freshmile SAS,6.47446,0.22
25245,Freshmile SAS,2.126169,0.22
25246,Freshmile SAS,2.126169,0.2718181818181818
25247,Freshmile SAS,5.979315,0.2718181818181818
25248,Freshmile SAS,7.103354,0.2718181818181818
25249,Freshmile SAS,6.444641,0.22
25250,Freshmile SAS,5.979315,0.2718181818181818
25251,Freshmile SAS,6.082335,0.2718181818181818
25252,Freshmile SAS,7.103354,0.2718181818181818
25253,Freshmile SAS,6.444641,0.2718181818181818
25254,Freshmile SAS,0.91774543,0.2718181818181818
25255,Freshmile SAS,1.3266343,0.2718181818181818
25256,Freshmile SAS,0.91774543,0.2718181818181818
25257,Freshmile SAS,-1.13335366,0.2718181818181818
25258,Freshmile SAS,-1.13335366,0.2718181818181818
25259,Freshmile SAS,-1.13335366,0.2718181818181818
25260,Freshmile SAS,6.477307,0.2718181818181818
25261,Freshmile SAS,6.966856,0.22
25262,Freshmile SAS,6.53253307,0.2718181818181818
25263,Freshmile SAS,5.999905,0.22
25264,Freshmile SAS,6.53253307,0.2718181818181818
25265,Freshmile SAS,7.14345933,0.2718181818181818
25266,Freshmile SAS,6.47446,0.2718181818181818
25267,Freshmile SAS,5.850912,0.2718181818181818
25268,Freshmile SAS,5.850912,0.2718181818181818
25269,Freshmile SAS,7.14345933,0.2718181818181818
25270,Freshmile SAS,7.20285973,0.2718181818181818
25271,Freshmile SAS,7.20285973,0.2718181818181818
25272,Freshmile SAS,6.632829,0.22
25273,Freshmile SAS,6.47446,0.2718181818181818
25274,Freshmile SAS,6.94866176,0.2718181818181818
25275,Freshmile SAS,6.94866176,0.2718181818181818
25276,Freshmile SAS,5.773493,0.22
25277,Freshmile SAS,5.773493,0.22
25278,Freshmile SAS,6.082335,0.2718181818181818
25279,Freshmile SAS,5.999905,0.22
25280,Freshmile SAS,6.045568,0.2718181818181818
25281,Freshmile SAS,6.045568,0.2718181818181818
25282,Freshmile SAS,5.999905,0.2718181818181818
25283,Freshmile SAS,5.999905,0.2718181818181818
25284,Freshmile SAS,5.773493,0.2718181818181818
25285,Freshmile SAS,6.477307,0.2718181818181818
25286,Freshmile SAS,5.773493,0.2718181818181818
25287,Freshmile SAS,5.552983,0.2718181818181818
25288,Freshmile SAS,5.552983,0.2718181818181818
25289,Freshmile SAS,-1.724508,0.2718181818181818
25290,Freshmile SAS,-0.292248,0.2718181818181818
25291,Freshmile SAS,-0.900723,0.2718181818181818
25292,Freshmile SAS,-0.478406,0.2718181818181818
25293,Freshmile SAS,-0.80973,0.226
25294,Freshmile SAS,-0.606036,0.2718181818181818
25295,Freshmile SAS,-0.516991,0.2718181818181818
25296,Freshmile SAS,-0.854415,0.2718181818181818
25297,Freshmile SAS,-0.904563,0.2718181818181818
25298,Freshmile SAS,-0.450656,0.2718181818181818
25299,Freshmile SAS,0.080297,0.2718181818181818
25300,Freshmile SAS,-0.477086,0.2718181818181818
25301,Freshmile SAS,-0.672848,0.2718181818181818
25302,Freshmile SAS,-0.657508,0.2718181818181818
25303,Freshmile SAS,-0.854415,0.2718181818181818
25304,Freshmile SAS,-0.00949802,0.226
25305,Freshmile SAS,-0.882365,0.2718181818181818
25306,Freshmile SAS,-0.901956,0.2718181818181818
25307,Freshmile SAS,-0.00949802,0.226
25308,Freshmile SAS,-0.566371,0.2718181818181818
25309,Freshmile SAS,0.126629,0.2718181818181818
25310,Freshmile SAS,-0.888584,0.2718181818181818
25311,Freshmile SAS,-0.8849,0.2718181818181818
25312,Freshmile SAS,-0.845168,0.2718181818181818
25313,Freshmile SAS,-0.257186,0.2718181818181818
25314,Freshmile SAS,0.224748,0.2718181818181818
25315,Freshmile SAS,-0.977295,0.2718181818181818
25316,Freshmile SAS,-0.497137,0.2718181818181818
25317,Freshmile SAS,0.05630619,0.226
25318,Freshmile SAS,-0.303315,0.2718181818181818
25319,Freshmile SAS,-0.196851,0.2718181818181818
25320,Freshmile SAS,-0.403748,0.2718181818181818
25321,Freshmile SAS,0.203363,0.2718181818181818
25322,Freshmile SAS,-0.200854,0.2718181818181818
25323,Freshmile SAS,-0.200854,0.2718181818181818
25324,Freshmile SAS,-0.402715,0.2718181818181818
25325,Freshmile SAS,-0.346611,0.2718181818181818
25326,Freshmile SAS,-0.380138,0.2718181818181818
25327,Freshmile SAS,-0.364503,0.2718181818181818
25328,Freshmile SAS,-0.346506,0.2718181818181818
25329,Freshmile SAS,-0.403748,0.2718181818181818
25330,Freshmile SAS,-0.196851,0.2718181818181818
25331,Freshmile SAS,-0.371682,0.2718181818181818
25332,Freshmile SAS,0.220548,0.2718181818181818
25333,Freshmile SAS,-0.750126,0.2718181818181818
25334,Freshmile SAS,-0.8074,0.2718181818181818
25335,Freshmile SAS,-0.80973,0.226
25336,Freshmile SAS,0.212339,0.2718181818181818
25337,Freshmile SAS,-0.028522,0.2718181818181818
25338,Freshmile SAS,-0.885866,0.2718181818181818
25339,Freshmile SAS,-1.048561,0.2718181818181818
25340,Freshmile SAS,-1.038759,0.2718181818181818
25341,Freshmile SAS,-0.44972,0.2718181818181818
25342,Freshmile SAS,-0.250781,0.2718181818181818
25343,Freshmile SAS,-0.258216,0.2718181818181818
25344,Freshmile SAS,-0.009537,0.2718181818181818
25345,Freshmile SAS,-0.082768,0.2718181818181818
25346,Freshmile SAS,-0.317765,0.2718181818181818
25347,Freshmile SAS,-0.303376,0.226
25348,Freshmile SAS,0.08856957,0.226
25349,Freshmile SAS,0.405121,0.226
25350,Freshmile SAS,0.268813,0.226
25351,Freshmile SAS,-0.885866,0.2718181818181818
25352,Freshmile SAS,-0.901956,0.2718181818181818
25353,Freshmile SAS,0.08856957,0.226
25354,Freshmile SAS,-0.42327,0.226
25355,Freshmile SAS,0.197402,0.226
25356,Freshmile SAS,0.268813,0.231860465116279
25357,Freshmile SAS,-0.303376,0.226
25358,Freshmile SAS,0.08856957,0.231860465116279
25359,Freshmile SAS,0.405121,0.231860465116279
25360,Freshmile SAS,-0.481821,0.226
25361,Freshmile SAS,-0.21517,0.226
25362,Freshmile SAS,-0.42327,0.226
25363,Freshmile SAS,-0.890959,0.226
25364,Freshmile SAS,-0.450656,0.2718181818181818
25365,Freshmile SAS,-0.516991,0.2718181818181818
25366,Freshmile SAS,-0.657508,0.2718181818181818
25367,Freshmile SAS,-0.904563,0.2718181818181818
25368,Freshmile SAS,-0.493794,0.226
25369,Freshmile SAS,-0.318416,0.2718181818181818
25370,Freshmile SAS,-0.073146,0.2718181818181818
25371,Freshmile SAS,0.242383,0.2718181818181818
25372,Freshmile SAS,-0.167836,0.2718181818181818
25373,Freshmile SAS,0.405064,0.2718181818181818
25374,Freshmile SAS,-0.567159,0.2718181818181818
25375,Freshmile SAS,-0.411662,0.2718181818181818
25376,Freshmile SAS,-0.476986,0.2718181818181818
25377,Freshmile SAS,-0.471729,0.2718181818181818
25378,Freshmile SAS,0.05630619,0.226
25379,Freshmile SAS,-0.838209,0.2718181818181818
25380,Freshmile SAS,-0.753076,0.2718181818181818
25381,Freshmile SAS,0.186472,0.2718181818181818
25382,Freshmile SAS,-0.259154,0.2718181818181818
25383,Freshmile SAS,-0.242004,0.2718181818181818
25384,Freshmile SAS,-0.422221,0.2718181818181818
25385,Freshmile SAS,-0.351417,0.2718181818181818
25386,Freshmile SAS,-0.373516,0.2718181818181818
25387,Freshmile SAS,0.371768,0.2718181818181818
25388,Freshmile SAS,-0.576396,0.2718181818181818
25389,Freshmile SAS,-0.673939,0.2718181818181818
25390,Freshmile SAS,-0.399309,0.2718181818181818
25391,Freshmile SAS,-0.030718,0.2718181818181818
25392,Freshmile SAS,-0.20465,0.2718181818181818
25393,Freshmile SAS,-0.073741,0.2718181818181818
25394,Freshmile SAS,-0.768018,0.2718181818181818
25395,Freshmile SAS,0.357187,0.2718181818181818
25396,Freshmile SAS,0.206739,0.2718181818181818
25397,Freshmile SAS,-0.201822,0.2718181818181818
25398,Freshmile SAS,-0.207155,0.226
25399,Freshmile SAS,-0.396299,0.2718181818181818
25400,Freshmile SAS,-0.401482,0.2718181818181818
25401,Freshmile SAS,-0.332007,0.2718181818181818
25402,Freshmile SAS,-0.371682,0.2718181818181818
25403,Freshmile SAS,-0.263063,0.2718181818181818
25404,Freshmile SAS,-0.856212,0.2718181818181818
25405,Freshmile SAS,-0.913899,0.2718181818181818
25406,Freshmile SAS,-0.355928,0.2718181818181818
25407,Freshmile SAS,0.079897,0.2718181818181818
25408,Freshmile SAS,0.339124,0.2718181818181818
25409,Freshmile SAS,0.273392,0.2718181818181818
25410,Freshmile SAS,0.027659,0.2718181818181818
25411,Freshmile SAS,-0.514652,0.2718181818181818
25412,Freshmile SAS,-0.417781,0.2718181818181818
25413,Freshmile SAS,-0.116762,0.2718181818181818
25414,Freshmile SAS,-0.512477,0.2718181818181818
25415,Freshmile SAS,-0.326488,0.2718181818181818
25416,Freshmile SAS,-0.314508,0.2718181818181818
25417,Freshmile SAS,-0.789644,0.2718181818181818
25418,Freshmile SAS,-0.266243,0.2718181818181818
25419,Freshmile SAS,0.229788,0.2718181818181818
25420,Freshmile SAS,-0.830717,0.2718181818181818
25421,Freshmile SAS,0.29001,0.2718181818181818
25422,Freshmile SAS,-0.84048,0.2718181818181818
25423,Freshmile SAS,-0.369844,0.2718181818181818
25424,Freshmile SAS,-0.34179,0.2718181818181818
25425,Freshmile SAS,-0.545198,0.2718181818181818
25426,Freshmile SAS,-0.298162,0.2718181818181818
25427,Freshmile SAS,0.206739,0.2718181818181818
25428,Freshmile SAS,-0.37422,0.2718181818181818
25429,Freshmile SAS,0.203363,0.2718181818181818
25430,Freshmile SAS,-0.101527,0.2718181818181818
25431,Freshmile SAS,-0.047522,0.2718181818181818
25432,Freshmile SAS,0.059013,0.2718181818181818
25433,Freshmile SAS,-0.432045,0.2718181818181818
25434,Freshmile SAS,-0.418581,0.2718181818181818
25435,Freshmile SAS,-0.406258,0.2718181818181818
25436,Freshmile SAS,-0.327253,0.2718181818181818
25437,Freshmile SAS,-0.303067,0.2718181818181818
25438,Freshmile SAS,-0.439307,0.2718181818181818
25439,Freshmile SAS,-0.151468,0.2718181818181818
25440,Freshmile SAS,-0.275651,0.2718181818181818
25441,Freshmile SAS,-0.029128,0.2718181818181818
25442,Freshmile SAS,-0.633224,0.2718181818181818
25443,Freshmile SAS,-0.165716,0.2718181818181818
25444,Freshmile SAS,-0.623846,0.2718181818181818
25445,Freshmile SAS,-0.834075,0.2718181818181818
25446,Freshmile SAS,-0.707942,0.2718181818181818
25447,Freshmile SAS,-0.207299,0.2718181818181818
25448,Freshmile SAS,-0.190402,0.2718181818181818
25449,Freshmile SAS,-0.706692,0.226
25450,Freshmile SAS,-0.869728,0.2718181818181818
25451,Freshmile SAS,-0.098968,0.2718181818181818
25452,Freshmile SAS,-0.502256,0.2718181818181818
25453,Freshmile SAS,-1.101562,0.2718181818181818
25454,Freshmile SAS,-0.303067,0.2718181818181818
25455,Freshmile SAS,0.220548,0.2718181818181818
25456,Freshmile SAS,-0.207155,0.2309090909090909
25457,Freshmile SAS,-0.366633,0.2718181818181818
25458,Freshmile SAS,-0.348103,0.2718181818181818
25459,Freshmile SAS,-0.201822,0.2718181818181818
25460,Freshmile SAS,-0.371259,0.2718181818181818
25461,Freshmile SAS,-0.365959,0.2718181818181818
25462,Freshmile SAS,-0.359741,0.2718181818181818
25463,Freshmile SAS,-0.355559,0.2718181818181818
25464,Freshmile SAS,-0.347497,0.2718181818181818
25465,Freshmile SAS,-0.365122,0.2718181818181818
25466,Freshmile SAS,-0.924642,0.2718181818181818
25467,Freshmile SAS,0.046794,0.2718181818181818
25468,Freshmile SAS,-0.806385,0.2718181818181818
25469,Freshmile SAS,-0.44147,0.2718181818181818
25470,Freshmile SAS,-0.761437,0.2718181818181818
25471,Freshmile SAS,-0.360357,0.2718181818181818
25472,Freshmile SAS,-0.380302,0.2718181818181818
25473,Freshmile SAS,-0.767352,0.2718181818181818
25474,Freshmile SAS,-0.254735,0.208
25475,Freshmile SAS,-0.360565,0.2718181818181818
25476,Freshmile SAS,-0.504844,0.2718181818181818
25477,Freshmile SAS,-0.079796,0.2718181818181818
25478,Freshmile SAS,-0.298162,0.2718181818181818
25479,Freshmile SAS,-0.37422,0.2718181818181818
25480,Freshmile SAS,-0.739149,0.2718181818181818
25481,Freshmile SAS,-0.677874,0.2718181818181818
25482,Freshmile SAS,-0.047522,0.2718181818181818
25483,Freshmile SAS,-0.327253,0.2718181818181818
25484,Freshmile SAS,-0.042063,0.2718181818181818
25485,Freshmile SAS,-0.288768,0.2718181818181818
25486,Freshmile SAS,-0.376339,0.2718181818181818
25487,Freshmile SAS,-0.045078,0.2718181818181818
25488,Freshmile SAS,-0.288768,0.2718181818181818
25489,Freshmile SAS,-0.369945,0.2718181818181818
25490,Freshmile SAS,0.273392,0.2718181818181818
25491,Freshmile SAS,0.027659,0.2718181818181818
25492,Freshmile SAS,-0.349523,0.2718181818181818
25493,Freshmile SAS,-0.350859,0.2718181818181818
25494,Freshmile SAS,0.079897,0.2718181818181818
25495,Freshmile SAS,0.339124,0.2718181818181818
25496,Freshmile SAS,-0.514652,0.2718181818181818
25497,Freshmile SAS,-0.316764,0.2718181818181818
25498,Freshmile SAS,-0.07457,0.2718181818181818
25499,Freshmile SAS,-0.355094,0.2718181818181818
25500,Freshmile SAS,-0.883248,0.2718181818181818
25501,Freshmile SAS,-0.753121,0.2718181818181818
25502,Freshmile SAS,0.419354,0.2718181818181818
25503,Freshmile SAS,0.269149,0.2718181818181818
25504,Freshmile SAS,-0.493794,0.226
25505,Freshmile SAS,-0.672848,0.2718181818181818
25506,Freshmile SAS,5.552983,0.2718181818181818
25507,Freshmile SAS,0.269729,0.2718181818181818
25508,Freshmile SAS,-0.649742,0.2718181818181818
25509,Freshmile SAS,-0.220241,0.2718181818181818
25510,Freshmile SAS,-0.42273,0.2718181818181818
25511,Freshmile SAS,-0.298521,0.2718181818181818
25512,Freshmile SAS,0.09212,0.2718181818181818
25513,Freshmile SAS,0.202366,0.2718181818181818
25514,Freshmile SAS,0.297287,0.2718181818181818
25515,Freshmile SAS,-0.568107,0.2718181818181818
25516,Freshmile SAS,0.207578,0.2718181818181818
25517,Freshmile SAS,-0.281319,0.2718181818181818
25518,Freshmile SAS,-0.391624,0.2718181818181818
25519,Freshmile SAS,-0.395594,0.2718181818181818
25520,Freshmile SAS,0.126629,0.2718181818181818
25521,Freshmile SAS,0.237649,0.2718181818181818
25522,Freshmile SAS,-0.03761395,0.231860465116279
25523,Freshmile SAS,-0.753121,0.2718181818181818
25524,Freshmile SAS,-0.03761395,0.226
25525,Freshmile SAS,-0.03761395,0.226
25526,Freshmile SAS,-1.101562,0.2718181818181818
25527,Freshmile SAS,-0.355094,0.2718181818181818
25528,Freshmile SAS,-0.739149,0.2718181818181818
25529,Freshmile SAS,-0.079796,0.2718181818181818
25530,Freshmile SAS,-0.418581,0.2718181818181818
25531,Freshmile SAS,-0.718632,0.2718181818181818
25532,Freshmile SAS,-0.11679,0.2718181818181818
25533,Freshmile SAS,-0.42327,0.231860465116279
25534,Freshmile SAS,-0.42273,0.2718181818181818
25535,Freshmile SAS,-0.11679,0.2718181818181818
25536,Freshmile SAS,-0.35496471,0.231860465116279
25537,Freshmile SAS,-0.977295,0.2718181818181818
25538,Freshmile SAS,-0.303315,0.2718181818181818
25539,Freshmile SAS,-0.845168,0.2718181818181818
25540,Freshmile SAS,-0.497137,0.2718181818181818
25541,Freshmile SAS,-0.275651,0.2718181818181818
25542,Freshmile SAS,-0.11563,0.226
25543,Freshmile SAS,-0.11563,0.226
25544,Freshmile SAS,-0.83958454,0.231860465116279
25545,Freshmile SAS,-0.11563,0.231860465116279
25546,Freshmile SAS,-0.268632,0.2718181818181818
25547,Freshmile SAS,0.185999,0.2718181818181818
25548,Freshmile SAS,-1.041252,0.2718181818181818
25549,Freshmile SAS,-0.526418,0.2718181818181818
25550,Freshmile SAS,-0.83958454,0.226
25551,Freshmile SAS,-0.342878,0.2718181818181818
25552,Freshmile SAS,-0.313085,0.2718181818181818
25553,Freshmile SAS,-0.345371,0.2718181818181818
25554,Freshmile SAS,-0.332626,0.2718181818181818
25555,Freshmile SAS,-0.651174,0.2309090909090909
25556,Freshmile SAS,-0.651174,0.208
25557,Freshmile SAS,-0.30163,0.2718181818181818
25558,Freshmile SAS,-0.83958454,0.226
25559,Freshmile SAS,-0.288273,0.2718181818181818
25560,Freshmile SAS,-0.432045,0.2718181818181818
25561,Freshmile SAS,0.269149,0.2718181818181818
25562,Freshmile SAS,5.89664,0.2718181818181818
25563,Freshmile SAS,6.226976,0.2718181818181818
25564,Freshmile SAS,6.04929,0.2718181818181818
25565,Freshmile SAS,6.05661,0.2718181818181818
25566,Freshmile SAS,6.04929,0.2718181818181818
25567,Freshmile SAS,6.226976,0.2718181818181818
25568,Freshmile SAS,6.05661,0.2718181818181818
25569,Freshmile SAS,6.02129,0.2718181818181818
25570,Freshmile SAS,7.3032,0.2718181818181818
25571,Freshmile SAS,7.3032,0.2718181818181818
25572,Freshmile SAS,4.83054,0.2718181818181818
25573,Freshmile SAS,4.83054,0.2718181818181818
25574,Freshmile SAS,4.83054,0.2718181818181818
25575,Freshmile SAS,4.83054,0.2718181818181818
25576,Freshmile SAS,-2.73394,0.2718181818181818
25577,Freshmile SAS,-2.73394,0.2718181818181818
25578,Freshmile SAS,-2.73394,0.2718181818181818
25579,Freshmile SAS,-2.73394,0.2718181818181818
25580,Freshmile SAS,2.65415,0.2718181818181818
25581,Freshmile SAS,2.65415,0.2718181818181818
25582,Freshmile SAS,2.66033,0.2718181818181818
25583,Freshmile SAS,2.66033,0.2718181818181818
25584,Freshmile SAS,2.90698,0.2718181818181818
25585,Freshmile SAS,2.90698,0.2718181818181818
25586,Freshmile SAS,6.02129,0.2718181818181818
25587,Freshmile SAS,6.22873,0.2718181818181818
25588,Freshmile SAS,-0.883248,0.2718181818181818
25589,Freshmile SAS,5.47134,0.2718181818181818
25590,Freshmile SAS,-0.718632,0.2718181818181818
25591,Freshmile SAS,0.419354,0.2718181818181818
25592,Freshmile SAS,-0.316764,0.2718181818181818
25593,Freshmile SAS,-0.07457,0.2718181818181818
25594,Freshmile SAS,-0.707928,0.2718181818181818
25595,Freshmile SAS,-0.707928,0.2718181818181818
25596,Freshmile SAS,-0.350859,0.2718181818181818
25597,Freshmile SAS,-0.349523,0.2718181818181818
25598,Freshmile SAS,6.13324,0.29
25599,Freshmile SAS,6.13324,0.29
25600,Freshmile SAS,5.6042,0.0
25601,Freshmile SAS,5.61344,0.0
25602,Freshmile SAS,5.60017,0.0
25603,Freshmile SAS,5.71033,0.0
25604,Freshmile SAS,5.71033,0.0
25605,Freshmile SAS,5.61344,0.0
25606,Freshmile SAS,5.60017,0.0
25607,Freshmile SAS,5.6042,0.0
25608,Freshmile SAS,5.78843,0.0
25609,Freshmile SAS,5.78843,0.0
25610,Freshmile SAS,6.22873,0.2718181818181818
25611,Freshmile SAS,5.47134,0.2718181818181818
25612,Freshmile SAS,5.89664,0.2718181818181818
25613,Freshmile SAS,-0.439307,0.2718181818181818
25614,Freshmile SAS,-0.673939,0.2718181818181818
25615,Freshmile SAS,-0.576396,0.2718181818181818
25616,Freshmile SAS,-0.292248,0.2718181818181818
25617,Freshmile SAS,-1.038759,0.2718181818181818
25618,Freshmile SAS,0.05713,0.231860465116279
25619,Freshmile SAS,-0.8074,0.2718181818181818
25620,Freshmile SAS,-0.481821,0.231860465116279
25621,Freshmile SAS,-0.21517,0.231860465116279
25622,Freshmile SAS,-0.028522,0.2718181818181818
25623,Freshmile SAS,-0.890959,0.231860465116279
25624,Freshmile SAS,0.05713,0.226
25625,Freshmile SAS,-0.472951,0.2718181818181818
25626,Freshmile SAS,-0.478406,0.2718181818181818
25627,Freshmile SAS,-0.51847393,0.231860465116279
25628,Freshmile SAS,-0.624253,0.2718181818181818
25629,Freshmile SAS,0.212339,0.2718181818181818
25630,Freshmile SAS,-0.750126,0.2718181818181818
25631,Freshmile SAS,-0.44972,0.2718181818181818
25632,Freshmile SAS,0.05713,0.226
25633,Freshmile SAS,-0.298521,0.2718181818181818
25634,Freshmile SAS,-0.649742,0.2718181818181818
25635,Freshmile SAS,-0.029128,0.2718181818181818
25636,Freshmile SAS,-0.633224,0.2718181818181818
25637,Freshmile SAS,-0.765131,0.2718181818181818
25638,Freshmile SAS,0.149838,0.2718181818181818
25639,Freshmile SAS,-0.220241,0.2718181818181818
25640,Freshmile SAS,-1.048561,0.2718181818181818
25641,Freshmile SAS,-0.472951,0.2718181818181818
25642,Freshmile SAS,-0.623846,0.2718181818181818
25643,Freshmile SAS,-0.477086,0.2718181818181818
25644,Freshmile SAS,-0.612158,0.226
25645,Freshmile SAS,-0.612158,0.226
25646,Freshmile SAS,-0.882365,0.2718181818181818
25647,Freshmile SAS,-0.612158,0.231860465116279
25648,Freshmile SAS,-0.8849,0.2718181818181818
25649,Freshmile SAS,-0.566371,0.2718181818181818
25650,Freshmile SAS,-0.493794,0.231860465116279
25651,Freshmile SAS,-0.888584,0.2718181818181818
25652,Freshmile SAS,0.197402,0.231860465116279
25653,Freshmile SAS,-0.51847393,0.226
25654,Freshmile SAS,-0.51847393,0.226
25655,Freshmile SAS,-0.905397,0.2718181818181818
25656,Freshmile SAS,0.103004,0.2718181818181818
25657,Freshmile SAS,-0.303376,0.231860465116279
25658,Freshmile SAS,-0.00949802,0.231860465116279
25659,Freshmile SAS,0.05630619,0.231860465116279
25660,Freshmile SAS,-0.80973,0.231860465116279
25661,Freshmile SAS,-0.902956,0.2718181818181818
25662,Freshmile SAS,0.103004,0.2718181818181818
25663,Freshmile SAS,-0.624253,0.2718181818181818
25664,Freshmile SAS,-0.902956,0.2718181818181818
25665,Freshmile SAS,-0.905397,0.2718181818181818
25666,Freshmile SAS,0.080297,0.2718181818181818
25667,Freshmile SAS,-0.838209,0.2718181818181818
25668,Freshmile SAS,0.269729,0.2718181818181818
25669,Freshmile SAS,-0.35496471,0.226
25670,Freshmile SAS,-0.458241,0.2718181818181818
25671,Freshmile SAS,0.276981,0.2718181818181818
25672,Freshmile SAS,-0.030718,0.2718181818181818
25673,Freshmile SAS,0.212054,0.2718181818181818
25674,Freshmile SAS,-0.452932,0.2718181818181818
25675,Freshmile SAS,-0.457769,0.2718181818181818
25676,Freshmile SAS,0.229788,0.2718181818181818
25677,Freshmile SAS,0.221156,0.2718181818181818
25678,Freshmile SAS,0.229788,0.2718181818181818
25679,Freshmile SAS,0.149838,0.2718181818181818
25680,Freshmile SAS,0.15161,0.2718181818181818
25681,Freshmile SAS,-0.554104,0.2718181818181818
25682,Freshmile SAS,-0.553656,0.2718181818181818
25683,Freshmile SAS,-0.30948,0.2718181818181818
25684,Freshmile SAS,-0.308223,0.2718181818181818
25685,Freshmile SAS,-0.151468,0.2718181818181818
25686,Freshmile SAS,0.059013,0.2718181818181818
25687,Freshmile SAS,-0.606036,0.2718181818181818
25688,Freshmile SAS,-0.35496471,0.226
25689,Freshmile SAS,-0.406258,0.2718181818181818
25690,Freshmile SAS,-0.568107,0.2718181818181818
25691,Freshmile SAS,0.207578,0.2718181818181818
25692,Freshmile SAS,-0.900723,0.2718181818181818
25693,Freshmile SAS,0.185999,0.2718181818181818
25694,Freshmile SAS,-0.303596,0.2718181818181818
25695,Freshmile SAS,-1.104626,0.2718181818181818
25696,Freshmile SAS,-0.395594,0.2718181818181818
25697,Freshmile SAS,-0.190402,0.2718181818181818
25698,Freshmile SAS,0.202366,0.2718181818181818
25699,Freshmile SAS,0.297287,0.2718181818181818
25700,Freshmile SAS,0.09212,0.2718181818181818
25701,Freshmile SAS,-0.165716,0.2718181818181818
25702,Freshmile SAS,-0.281319,0.2718181818181818
25703,Freshmile SAS,-0.391624,0.2718181818181818
25704,Freshmile SAS,0.15161,0.2718181818181818
25705,Freshmile SAS,-0.869728,0.2718181818181818
25706,Freshmile SAS,-0.545198,0.2718181818181818
25707,Freshmile SAS,-0.789644,0.2718181818181818
25708,Freshmile SAS,-0.830717,0.2718181818181818
25709,Freshmile SAS,-0.369945,0.2718181818181818
25710,Freshmile SAS,-0.207299,0.2718181818181818
25711,Freshmile SAS,0.29001,0.2718181818181818
25712,Freshmile SAS,-0.84048,0.2718181818181818
25713,Freshmile SAS,-0.314508,0.2718181818181818
25714,Freshmile SAS,0.229788,0.2718181818181818
25715,Freshmile SAS,0.229788,0.2718181818181818
25716,Freshmile SAS,0.221156,0.2718181818181818
25717,Freshmile SAS,0.229788,0.2718181818181818
25718,Freshmile SAS,-0.706692,0.2309090909090909
25719,Freshmile SAS,-0.707942,0.2718181818181818
25720,Freshmile SAS,-0.834075,0.2718181818181818
25721,Freshmile SAS,-1.812908,0.2718181818181818
25722,Freshmile SAS,4.0036,0.2718181818181818
