id_pompe,latitude,longitude,cp,autoroute,adresse,ville,automate-24-24
33500008,44.9190,-0.2420,33500,False,12 Place Jean Moulin,Libourne,False
33502001,44.8977,-0.2088,33500,False,209 avenue Clément Fayat,LIBOURNE,True
33510002,44.7460,-1.1030,33510,False,270 Boulevard de la République,ANDERNOS-LES-BAINS,False
33510003,44.7450,-1.0930,33510,False,2 rue Bertin Lalande,Andernos-les-Bains,False
33520001,44.8711,-0.6138,33520,False,463 Route du Médoc,Bruges,False
33520002,44.8880,-0.5790,33520,True,A630 ROC.PRESQU'ILE LAC COTE2,Bruges,False
33520003,44.8880,-0.5810,33520,True,A630 ROC.PRESQU'ILE LAC COTE1,Bruges,False
33520005,44.8780,-0.6240,33520,False,463 Route du Médoc,BRUGES,True
33523001,44.8736,-0.6173,33520,False,427 Route du Médoc,Bruges,False
33540001,44.6980,-0.0890,33540,False,Route de Libourne,SAUVETERRE-DE-GUYENNE,True
33550002,44.7137,-0.3943,33550,False,1 Route de Créon,Langoiran,False
33560001,44.8883,-0.5170,33560,False,8 AVENUE DES GRIFFONS,CARBON-BLANC,False
33560002,44.9070,-0.4890,33560,False,Centre Commercial GRAND TOUR,Sainte-Eulalie,False
33560003,44.8960,-0.4980,33560,False,79 Avenue Austin-Conté,Carbon-Blanc,True
33560004,44.8880,-0.5170,33560,False,8 AVENUE DES GRIFFONS,Carbon-Blanc,True
33580001,44.6500,0.0880,33580,False,5 Avenue Jean-Paul Glanet,MONSEGUR,False
33600001,44.7850,-0.6360,33600,False,AVENUE G EIFFEL,Pessac,True
33600002,44.8025,-0.6506,33600,False,228 Avenue Pasteur,PESSAC,False
33600004,44.7924,-0.6714,33600,False,77 Avenue du Général Leclerc,PESSAC,False
33600005,44.7813,-0.6499,33600,False,195 Avenue du Haut-Lévêque,PESSAC,False
33600006,44.7990,-0.6640,33600,False,3 Avenue du Général Leclerc,Pessac,False
33600008,44.8001,-0.6522,33600,False,"741, cours de la Libération",PESSAC,False
33600009,44.7813,-0.6499,33600,False,195 AV DU HAUT LEVEQUE,PESSAC,False
33600010,44.7953,-0.6045,33600,False,741 COURS DE LA LIBERATION,PESSAC,False
33600011,44.7920,-0.6710,33600,False,77 BIS AV DU GAL LECLERC,PESSAC,True
33610001,44.7397,-0.6813,33610,False,Centre Commercial Le Bourg,CESTAS,True
33610002,44.7424,-0.7060,33610,True,AUTOROUTE A 63,Cestas,False
33610004,44.7539,-0.6905,33610,True,AUTOROUTE A63,CESTAS,False
33610005,44.7800,-0.6900,33610,False,8 Avenue de Verdun,CESTAS,True
33610006,44.7450,-0.6874,33610,True,A63 Aire de Cestas Est,Cestas,False
33610007,44.7430,-0.7060,33610,True,A63 SENS BAYONNE-BORDEAUX,CESTAS,True
33610008,44.7460,-0.7030,33610,True,A63 Sens Bordeaux Bayonne,Cestas,True
33620001,45.0950,-0.3870,33620,False,4 RILLAC,CAVIGNAC,True
33620002,45.1065,-0.3365,33620,False,1 garosse nord,LARUSCADE,False
33620003,45.1070,-0.3410,33620,False,"1, Garosse Nord",Laruscade,True
33640002,44.6880,-0.4170,33640,False,43 Route des Graves,PORTETS,False
33640003,44.7000,-0.4640,33640,False,Route Nationale 113,BEAUTIRAN,True
33650002,44.6802,-0.5326,33650,False,AVENUE DU CHATEAU,LA BRèDE,False
33650003,44.6840,-0.5210,33650,False,1 allée Perrucade,La Brède,False
33650004,44.6600,-0.5970,33650,False,95 Avenue Charles de Gaulle,SAUCATS,False
33660001,44.9930,0.0220,33660,True,A89 Aire des Palombières,GOURS,False
33660003,45.0150,-0.0130,33660,False,"SUPER U 7, RUE DU BARRY NORD",SAINT SEURIN SUR L ISLE,True
33670001,44.7721,-0.3351,33670,False,Route de Sauveterre,Créon,False
33680001,44.9765,-1.0674,33680,False,RTE DE BORDEAUX,Lacanau,False
33680003,45.0020,-1.2004,33680,False,"4, rue Emile Baudoux",Lacanau-Océan,False
33680004,45.0060,-1.1710,33680,False,ROUTE DE L'ATLANTIQUE,Lacanau,True
33680005,44.9765,-1.0651,33680,False, Avenue de Bordeaux,LACANAU,False
33680006,44.8753,-1.0869,33680,False,"33, Avenue de Bordeaux",Le Porge,False
33690001,44.3900,-0.0480,33690,False,44 AV EMMANUEL LASSERRE,GRIGNOLS,False
33700001,44.8300,-0.6540,33700,False,52 avenue de la somme,MERIGNAC,True
33700002,44.8340,-0.6170,33700,False,AVENUE MARECHAL GALLIENI,MéRIGNAC,True
33700003,44.8280,-0.6707,33700,False,AVENUE de la Somme,MéRIGNAC,False
33700004,44.8326,-0.6439,33700,False,243 Avenue de la Marne,MéRIGNAC,False
33700007,44.8873,-0.5735,33700,True,ROCADE PERIPHERIQUE-A630sens intérieur),Mérignac,False
33700008,44.8873,-0.5735,33700,False,ROCADE PERIPHERIQUE,Mérignac,False
33700009,44.8280,-0.6210,33700,False,Allée des Conviviales,Mérignac,True
33700010,44.8480,-0.6587,33700,False,Avenue des frères Robinson,MéRIGNAC,False
33700012,44.8560,-0.6540,33700,False,78 Avenue de Magudas,Mérignac,True
33700016,44.8243,-0.6341,33700,False,Avenue François Mitterrand,Mérignac,False
33700017,44.8377,-0.6454,33700,False,127 Avenue de L#039;Yser,Mérignac,False
33700018,44.8196,-0.6534,33700,False,Avenue François Mitterand,Mérignac,False
33700020,44.8418,-0.6655,33700,False,127 AV. DE L YSER,MERIGNAC,False
33700021,44.8326,-0.6439,33700,False,243 AV DE LA MARNE,MERIGNAC,False
33700022,44.8500,-0.6670,33700,True,ROCADE PÉRIPHÉRIQUE INTERIEUR,MERIGNAC,False
33700023,44.8497,-0.6666,33700,True,Rocade Périphérique exterieur aire du truc,MERIGNAC,False
33700024,44.8280,-0.6707,33700,False,PARC BAGATELLE AVENUE DE LA SOMM,MERIGNAC,False
33710001,45.0712,-0.4918,33710,False,RN 137,Pugnac,False
33710002,45.0420,-0.5530,33710,False,Route de Blaye,Bourg,False
33710003,45.0760,-0.4990,33710,False,RN 137 Château - Sec,PUGNAC,False
33720001,44.6565,-0.3658,33720,False,RN 113,Podensac,False
33720002,44.6451,-0.4356,33720,True,A62 - AIRE DES LANDES SUD,Saint-Michel-de-Rieufret,False
33720003,44.5146,-0.0739,33720,True,AUT A 62,SAINT-MICHEL-DE-RIEUFRET,False
33720005,44.6330,-0.3350,33720,False,La Tour Rn 113,Cérons,True
33720006,44.6472,-0.3507,33720,False,48 Cours Joffre,PODENSAC,False
33720007,44.6457,-0.4337,33720,True,A62 Autoroute des Deux Mers,Saint-Michel-de-Rieufret,False
33720008,44.6451,-0.4356,33720,True,AUTOROUTE A62 - AIRE LES LANDES SUD,PODENSAC,False
33730001,44.4600,-0.3750,33730,False,15 Rue Lafon Isore,VILLANDRAUT,True
33730002,44.4430,-0.3270,33730,False,ROUTE DE VILLANDRAUT lieu dit SABLE ROUGE,PRECHAC,False
33730003,44.4812,-0.3671,33730,False,D8  le bourg est,Noaillan,False
33740001,44.7690,-1.1110,33740,False,Route de Bordeaux,Arès,True
33750001,44.8816,-0.3560,33750,False,RN 89,BEYCHAC-ET-CAILLAU,False
33750003,44.8810,-0.3560,33750,False,RN 89,Beychac-et-Caillau,True
33750004,44.8600,-0.3210,33750,False,5 route de libourne,Saint-Germain-du-Puch,True
33760001,44.7350,-0.2600,33760,False,6 rue du Manoir,TARGON,False
33760002,44.7360,-0.2680,33760,False,Route de Bordeaux,TARGON,False
33770001,44.5480,-0.8770,33770,False,"2, rue du Martinet",SALLES,False
33780001,45.5140,-1.1130,33780,False,3 rue Jean Goudineau,Soulac-sur-Mer,False
33790001,44.7350,0.1360,33790,False,Route de Sainte-Foy,PELLEGRUE,True
33800001,44.8310,-0.5584,33800,False,1 Quai de Paludate,BORDEAUX,False
33800002,44.8311,-0.5584,33800,False,1 Quai de Paludate,Bordeaux,False
33820001,45.2270,-0.5730,33820,False,2 route de Marcillac,Étauliers,True
33830001,44.5007,-0.7900,33830,False,10 AVENUE PLANTAGENET,BELIN-BELIET,False
33830002,44.4992,-0.7865,33830,False,LES PESSOTS LE MURET,Belin-Béliet,False
33830005,44.5087,-0.7843,33830,False,25 Route des Prés,Belin-Béliet,True
33840003,44.2862,-0.2290,33840,True,A 65 - AIRE DE CAPTIEUX,CAPTIEUX,False
33850001,44.7479,-0.5907,33850,False,ROUTE DE BORDEAUX,LéOGNAN,False
33850002,44.7340,-0.5990,33850,False,2 Avenue de Bordeaux,LéOGNAN,True
33910001,44.9926,-0.2013,33910,False,32 Route de Lussac,Saint-Denis-de-Pile,False
33920002,45.1880,-0.4910,33920,True,AUTOROUTE A10,Saugon,False
33920003,45.1390,-0.4430,33920,False,46 rue Jacques Vergeron,Saint-Savin,True
33920004,45.1850,-0.5030,33920,True,Lieu-dit Bazille-Ouest,Saugon,True
33920005,45.1892,-0.4909,33920,True,AUTOROUTE A10,SAUGON,False
33930001,45.3770,-1.1441,33930,False,"1, Avenue de l'Europe",VENDAYS-MONTALIVET,False
33930002,45.3562,-1.0621,33930,False,LAYGUE BASSE,VENDAYS-MONTALIVET,False
33930003,45.3560,-1.0610,33930,False,4 RUE DE LA MAIRIE,Vendays-Montalivet,True
33950001,44.7510,-1.1804,33950,False,Route des Pastourelles,LEGE-CAP-FERRET,False
33950002,44.7903,-1.1462,33950,False,5 Avenue de la Presqu'Île,Lège-Cap-Ferret,False
33970001,44.6421,-1.2549,33970,False,149 Avenue de Bordeaux,Lège-Cap-Ferret,False
33980002,44.6960,-0.9790,33980,False,ROUTE DE BORDEAUX,AUDENGE,False
33990001,45.1852,-1.0570,33990,False,CENTRAL GARAGE AGENT CITROEN,HOURTIN,False
33990002,45.1940,-1.0510,33990,False,1bis rue cantelaude,HOURTIN,True
33990003,45.1862,-1.0617,33990,False,4 rue d'aquitaine,HOURTIN,False
34000001,43.5855,3.8818,34000,False,429 Avenue du Marché Gare,MONTPELLIER,False
34000002,43.5950,3.8486,34070,False,AVENUE DE VANIERES,MONTPELLIER,False
34000003,43.6252,3.8942,34000,False,24 AV.DE NIMES,MONTPELLIER,False
34000005,43.6346,3.8227,34000,False,70 Avenue de l'Europe,MONTPELLIER,False
34000006,43.6072,3.8986,34000,False,AV.DE POMPIGNANE,Montpellier,False
34000008,43.5895,3.8889,34070,False,RUE DE L'ABRIVADO,Montpellier,False
34000009,43.6060,3.8870,34000,False,427 Avenue des États du Languedoc,Montpellier,False
34000010,43.5778,3.8751,34070,False,ZAC DE TOURNEZY,MONTPELLIER,False
34000011,43.6443,3.8436,34090,False,812 route de Ganges,MONTPELLIER,False
34000012,43.6076,3.9164,34070,False,Av PIERRE MENDES FRANCE,MONTPELLIER,False
34000013,43.6080,3.9160,34000,False,1160 AV. PIERRE MENDES FRANCE,MONTPELLIER,True
34000014,43.6346,3.8227,34080,False,70 AV. DE L'EUROPE,MONTPELLIER,False
34000015,43.6072,3.8986,34000,False,AV.DE POMPIGNANE,MONTPELLIER,False
34000017,43.5788,3.8768,34000,False,ZAC DE TOURNEZY,Montpellier,True
34070001,43.5870,3.8890,34070,False,Avenue du Mas Argelliers,Montpellier,False
34070002,43.5708,3.9417,34475,False,CS 50003,PEROLS,True
34070003,43.5890,3.8550,34070,False,1742 Route de Toulouse,MONTPELLIER,True
34070004,43.5920,3.8670,34070,False,Avenue Villeneuve d'Angoulême,MONTPELLIER,True
34070006,43.6041,3.8391,34070,False,Avenue de la Recambale,MONTPELLIER,False
34070009,43.6125,3.8453,34070,False,129 Bis Avenue de Lodève,MONTPELLIER,False
34070011,43.5923,3.8586,34070,False,146 Avenue de Toulouse,MONTPELLIER,False
34070012,43.5950,3.8680,34070,False,AVENUE VILLENEUVE D'ANGOULEME,MONTPELLIER,True
34070014,43.6087,3.8469,34070,False,1804 avenue de la Liberté,MONTPELLIER,False
34070016,43.6041,3.8391,34070,False,AVENUE DE LA RECAMBALE,MONTPELLIER,False
34070017,43.5895,3.8889,34070,False,1 RUE DE L'ABRIVADO,MONTPELLIER,False
34070018,43.5950,3.8486,34070,False,AVENUE DE VANIERES,MONTPELLIER,False
34070019,43.6125,3.8453,34070,False,129 AVENUE DE LODEVE,MONTPELLIER,False
34070020,43.5963,3.8872,34070,False,112 AVENUE DE PALAVAS,MONTPELLIER,False
34080001,43.6150,3.8250,34080,False,57 Route de Lodève,Montpellier,False
34090002,43.6266,3.8759,34090,False,459 Avenue de la Justice de Castelnau,MONTPELLIER,False
34090003,43.6270,3.8760,34090,False,459 AV.DE LA JUSTICE,MONTPELLIER,True
34100001,43.6180,3.8440,34080,False,544 Rue Paul Rimbaud,Montpellier,False
34110001,43.4457,3.7521,34110,False,14 Avenue des Vignerons,FRONTIGNAN,False
34110002,43.4490,3.7530,34110,False,Route de Sète,FRONTIGNAN,True
34110003,43.4340,3.7380,34110,False,"93, AVENUE MARECHAL JUIN",Frontignan,True
34110004,43.4710,3.7680,34110,False,Lieu-dit Le Barnier,Frontignan,True
34110005,43.4457,3.7521,34110,False,RN 108 14 AVENUE DES VIGNERONS,FRONTIGNAN,False
34120001,43.4540,3.4210,34120,False,26 AVENUE DE VERDUN,Pézenas,True
34120002,43.4520,3.4179,34120,False,38 Avenue de Verdun,PéZENAS,False
34120004,43.4625,3.4251,34120,False,2 faubourg des Cordeliers,PéZENAS,False
34120005,43.4540,3.4210,34120,False,"18, Avenue de Verdun",Pézenas,False
34120006,43.4641,3.4276,34120,False,28 Faubourg des Cordeliers,PéZENAS,False
34120007,43.4550,3.4230,34120,False,18 AVENUE DE VERDUN,PEZENAS,False
34120008,43.4639,3.4274,34120,False,"28 Faubourg des cordeliers, route de Montpellier",Pézenas,True
34130002,43.6390,3.9640,34130,False,ECOPARC DEPARTEMENTAL CD.112,SAINT-AUNES,True
34130003,43.6124,4.0063,34130,False,168 Avenue de la Mer,Mauguio,False
34130004,43.6180,3.9890,34130,False,1030 Avenue Théo Luce,Mauguio,True
34130005,43.6270,4.0100,34130,False,Z.A.C. la Louvade,Mauguio,False
34130006,48.8589,2.3471,34130,False,RD62 - 59 Avenue Jean Baptiste Solignac,CARNON PLAGE MAUGUIO,True
34140001,43.4300,3.6090,34140,False,Avenue de Montpellier,MèZE,True
34140003,43.4281,3.6062,34140,False,RN 113,MèZE,False
34140004,43.4255,3.6019,34140,False,Avenue du Général de Gaulle,Mèze,False
34140006,43.4480,3.6430,34140,False,180 chemin des esparrieres,BOUZIGUES,True
34150001,43.6870,3.5850,34150,False,Route de Saint-Guilhem,ANIANE,False
34150003,43.6510,3.5470,34150,False,Route de Pézenas,GIGNAC,True
34160001,43.6740,3.9820,34160,False,28 avenue de Montpellier,CASTRIES,True
34160002,43.7570,4.0843,34160,False,543 AVENUE FREDERIC MISTRAL,BOISSERON,True
34170001,43.6230,3.8980,34170,False,753 Route de la Pompignane,CASTELNAU-LE-LEZ,True
34170004,43.6424,3.9030,34170,False,1001 avenue de l'Industrie,Castelnau-le-lez,False
34170005,43.6390,3.9270,34170,False,"ZA de l'Aube Rouge, avenue de l'Industrie",Castelnau-le-Lez,True
34190001,43.9303,3.7060,34190,False,Quartier des Calquières,GANGES,False
34190002,43.9269,3.7210,34190,False,ROUTE DE MONTPELLIER,LAROQUE,True
34200001,43.4072,3.6692,34200,False, Boulevard Camille Blanc,SèTE,False
34200002,43.4061,3.7032,34200,False,332 Avenue du Maréchal Juin,Sète,False
34200003,43.4140,3.7160,34200,False,1356 avenue Gilbert Martelli,SèTE,False
34200004,43.4129,3.6834,34200,False,4 Boulevard de Verdun,SèTE,False
34200012,43.4080,3.6700,34200,False,79 boulevard camille,SETE,True
34200013,43.4130,3.6830,34200,False,134 BD DE VERDUN,SETE,False
34210003,43.2840,2.7370,34210,False,route d Oupia,OLONZAC,False
34220001,43.4870,2.7710,34220,False,Avenue de la Gare,SAINT-PONS-DE-THOMIèRES,True
34220002,43.4880,2.7640,34220,False,12 Avenue de la gare,Saint-Pons-de-Thomières,False
34230001,43.7232,3.3225,34700,False,ROUTE DE MONTPELLIER,LODEVE,True
34230002,43.5348,3.4532,34230,False,zae la barthe bp6 la carnuse,paulhan,False
34250001,43.5289,3.9308,34250,False,PONT DES 4 CANAUX RN 586,PALAVAS-LES-FLOTS,False
34250002,43.5350,3.9110,34250,False,LES 4 CANAUX,PALAVAS-LES-FLOTS,True
34250003,43.5290,3.9310,34250,False,PONT DES 4 CANAUX - RD 986,Palavas-les-Flots,True
34250004,43.5328,3.9192,34250,False,"Avenue de Lattre de Tassigny Pont Des 4 Canaux, D986",Palavas-les-Flots,False
34260001,43.6570,3.1500,34260,False,Route de Lodève,La Tour-sur-Orb,True
34270001,43.7606,3.8654,34270,False,"115, avenue de la République",Saint-Mathieu-de-Tréviers,False
34280001,43.5610,4.0760,34280,False,Rue des Artisans,La Grande-Motte,False
34280002,43.5486,3.9790,34280,False,RD.62E,CARNON,False
34280003,43.5622,4.0870,34280,False,Avenue de melgueil,LA GRANDE-MOTTE,False
34280004,43.5622,4.0870,34280,False,AVENUE DE L'EUROPE,LA GRANDE MOTTE,False
34280005,43.5490,3.9790,34130,False,ROUTE DEPARTEMENTALE 59 E CARNON,MAUGUIO,True
34290001,43.4220,3.3130,34290,False,1 Avenue du MAS VIEL,SERVIAN,True
34290003,43.3570,3.3400,34290,True,AUT A 9  AIRE DE MONTBLANC SUD,SERVIAN,True
34290004,43.3770,3.4150,34290,True,AUT A9  AIRE DE BEZIERS MONTBLANC NORD,MONTBLANC,True
34290007,43.3691,3.3911,34290,True,AIRE DE BEZIERS MONTBLANC NORD,MONTBLANC,True
34300001,43.2990,3.4730,34300,False,Boulevard Maurice Pacull,AGDE,True
34300002,43.3020,3.4720,34300,False,59 AVENUE DE SETE,Agde,True
34300003,43.2848,3.5029,34300,False,AVENUE BELLA ISLA,CAP D'AGDE,False
34300004,43.2847,3.5138,34300,False,8 Avenue des Sergents,AGDE,False
34300006,43.3100,3.4850,34300,False,Route de Sète,AGDE,False
34300009,43.2848,3.5029,34300,False,AVENUE BELLA ISLA,Agde,False
34300010,43.2852,3.5137,34300,False,8 AVENUE DES SERGENTS,AGDE,False
34300011,43.2852,3.5137,34300,False,8 AVENUE DES SERGENTS,AGDE,False
34300013,43.2860,3.5140,34300,False,8 AVENUE DES SERGENTS,Agde,False
34310002,43.3260,3.0510,34310,False,Avenue de Nissan,CAPESTANG,False
34311001,43.3380,3.2390,34500,False,Avenue du pech de Valras,Béziers,False
34320001,43.5056,3.3084,34320,False,39 Avenue de Cassan,Roujan,False
34320002,43.5021,3.3174,34320,False,LOT ZONE ARTISANALE,ROUJAN,False
34320003,43.5010,3.3200,34320,False,AVENUE DE PEZENAS,ROUJAN,True
34330001,43.5998,2.6976,34330,False,Allée du Plagnol,La Salvetat-sur-Agout,False
34340002,43.3580,3.5130,34340,False,Route de Bessan,Marseillan,False
34350003,43.2960,3.2176,34350,False,ZAC VIA EUROPA BEZIERS OUEST A9 SORTIE 36,Vendres,False
34360001,43.4210,2.9500,34360,False,Avenue de Béziers,SAINT-CHINIAN,False
34360002,43.4224,2.9368,34360,False,"420, avenue de Saint Pons",SAINT-CHINIAN,False
34370001,43.3870,3.1100,34370,False,ROUTE DE BEZIERS,CAZOULS-LèS-BéZIERS,True
34370002,43.3596,3.1695,34370,False,"CHEMIN DE PAYSSIEROU, CENTRE COMMERCIAL LE LIROU",MARAUSSAN,False
34380001,43.7822,3.7363,34380,False,1075 Route du Littoral,SAINT-MARTIN-DE-LONDRES,False
34380002,43.7830,3.7370,34380,False,ZA de la Liquière,Saint-Martin-de-Londres,True
34400001,43.7125,4.1314,34400,True,AUTOROUTE A 9,Villetelle,False
34400003,43.6788,4.1433,34400,False,487 Avenue du general de gaulle,LUNEL,False
34400004,43.6760,4.1280,34400,False,287 Avenue du Maréchal de Lattre de Tassigny,Lunel,False
34400005,43.6769,4.1326,34400,True,AUTOROUTE A 9,LUNEL,False
34400007,43.6760,4.1150,34400,False,Avenue des 4 Saisons,LUNEL,True
34400013,43.6830,4.1520,34400,False,CIAL LES PORTES DE LA MER,Lunel,True
34400014,43.6770,4.1326,34400,True,AUTOROUTE A9 AIRE D#039;AMBRUSSUM,Lunel,False
34400016,43.6800,4.1040,34400,True,"AUTOROUTE A9, AIRE AMBRUSSUM NORD (direction Nimes Montpellier)",Lunel,False
34400017,43.7125,4.1314,34400,True,AUTOROUTE A9 - AIRE AMBRUSSUM SUD,VILLETELLE,False
34400018,43.6788,4.1433,34400,False,487 AV.GAL. DE GAULLE RN 113,LUNEL,False
34400019,43.6787,4.1432,34400,False,487 AV.GAL. DE GAULLE RN 113,LUNEL,True
34402001,43.6810,4.1480,34400,False,Rue du Levant,LUNEL,False
34410002,43.2711,3.2829,34410,False,Route de Valras,Sérignan,False
34410006,43.2830,3.2800,34410,False,Route de Valras Plage,Sérignan,True
34410007,43.2960,3.2560,34410,False,AVENUE PAUL VIDAL,Sauvian,True
34410008,43.2919,3.2564,34410,False,RD 19,Sauvian,False
34420003,43.3220,3.2910,34420,False,Ancienne Route de Sérignan,Villeneuve-lès-Béziers,True
34420004,43.3190,3.3020,34420,False,Avenue de la Promenade,CERS,False
34430001,43.5776,3.8351,34430,False, Route de Montpellier,SAINT-JEAN-DE-VéDAS,False
34430002,43.5680,3.8500,34430,False,Route de Sète,SAINT-JEAN-DE-VéDAS,True
34440001,43.3120,3.1410,34440,False,RN113-9 Lieu dit La Grillade,COLOMBIERS,True
34440002,43.3090,3.1680,34440,False,Z.A.E.de Cantegals,COLOMBIERS,True
34450001,43.3140,3.4170,34450,False,Avenue de Béziers,VIAS,True
34450002,43.3120,3.4190,34450,False,LIEUDIT LE GRANEVAS,VIAS,False
34460001,43.4481,3.0560,34460,False,55 Avenue de Béziers,CESSENON-SUR-ORB,False
34480001,43.4680,3.2090,34480,False,ZAE L'AUDACIEUSE,MAGALAS,False
34490001,43.4210,3.1640,34490,False,Rue de la Carrièrasse,Thézan-lès-Béziers,True
34490002,43.3767,3.1779,34490,False,Z.a.e. de Montaury,LIGNAN-SUR-ORB,False
34500001,43.3464,3.2405,34500,False,5 Avenue de la Voie Domitienne,BEZIERS,False
34500006,43.3580,3.2430,34500,False,avenue rhin et danube,BEZIERS,False
34500007,43.3555,3.2395,34500,False,Route de Pézenas,BéZIERS,False
34500008,43.3473,3.2449,34500,False,4 AV DE LA VOIE DOMITIENNE,Béziers,False
34500016,43.3556,3.2387,34500,False,43 AV RHIN ET DANUBE,BEZIERS,False
34500019,43.3662,3.2087,34500,False,48.Rue Gerry Roufs,BEZIERS,False
34500020,43.3317,3.2476,34500,False,1 AVENUE DE LA DEVEZE,BEZIERS,False
34500023,43.3660,3.2090,34500,False,48 Rue Gerry Roufs,Béziers,True
34500024,43.3379,3.2036,34500,False,21 avenue du Pont Vieux,BEZIERS,False
34500025,43.3545,3.2218,34500,False,152 AV.MARECHAL FOCH ROUTE DE BE,BEZIERS,False
34500026,43.3543,3.2292,34500,False,43 AVENUE RHIN ET DANUBE,BEZIERS,False
34500027,43.3320,3.2480,34500,False,1 AVENUE DE LA DEVEZE,BEZIERS,True
34500028,43.3464,3.2413,34500,False,5 avenue de la voie Domitienne,BEZIERS,False
34500030,43.3400,3.2640,34500,False,ZAC de Montimaran - Bretelle Est Autoroute A9,Béziers,True
34500031,43.3340,3.2290,34500,False,5 Avenue de la Voie Domitienne,BEZIERS,True
34510002,43.3860,3.4760,34510,False,Avenue de Pomérols,Florensac,False
34520001,43.8645,3.3119,34520,True,AUTOROUTE A 75,Le Caylar,False
34520002,43.8645,3.3119,34520,True,AUTOROUTE A75 - AIRE DU CAYLAR,LE CAYLAR,False
34530001,43.4800,3.4850,34530,False,128 Avenue Capitaine Pierre Azema,MONTAGNAC,False
34535001,43.3400,3.2640,34500,False,MONTIMARAN,Béziers,False
34540001,43.4610,3.6910,34540,False,ROUTE DE SETE,BALARUC-LE-VIEUX,True
34540002,43.4390,3.7000,34540,False,Route de Sète,Balaruc-les-Bains,False
34540005,43.4448,3.6793,34540,False,44 AVENUE DE MONTPELLIER,Balaruc-les-Bains,False
34550001,43.3800,3.4200,34550,False,MONTS RAMUS C.D. 13,Bessan,False
34550002,43.3720,3.4220,34550,False,Route St Thibéry,BESSAN,False
34560001,43.4990,3.5920,34560,False,31 rue Sauta Roch,Villeveyrac,True
34560002,43.4833,3.6714,34560,False,AVENUE DE SETE,POUSSAN,False
34570001,43.5847,3.7790,34570,False,AVENUE GENERAL GROLLIER,Pignan,False
34570002,43.6428,3.6956,34570,False,Zac du Pradas,Montarnaud,False
34590001,43.6620,4.1780,34590,False,10 rue Alphonse Daudet,MARSILLARGUES,True
34600001,43.6060,3.1495,34600,False,Route de St Pons,Bédarieux,False
34600002,43.5620,3.1810,34600,False,Station Service de BEL AIR,FAUGERES,True
34600003,43.5960,3.1290,34600,False,Route de Bédarieux,VILLEMAGNE-L'ARGENTIèRE,False
34620002,43.3668,3.0487,34620,False,43 avenue de béziers,Puisserguier,False
34660001,43.5500,3.7150,34660,False,RD 5 - Centre Commercial Le Frigoulet RD 5 - Centre Commercial Le Frigoulet,COURNONSEC,True
34670001,43.6550,3.9960,34670,False,103 Avenue de la Biste,BAILLARGUES,False
34690004,43.5490,3.7820,34690,False,RD 613,FABREGUES,True
34690005,43.5476,3.7955,34690,True,AIRE DE FABREGUES NORD  A9,Fabrègues,False
34690006,43.5609,3.7756,34690,True,AIRE DE FABREGUES SUD - A9,Fabrègues,False
34690007,43.5480,3.7955,34690,True,AIRE DE FABREGUES NORD,Fabrègues,False
34690008,43.5480,3.7960,34690,True,AIRE DE FABREGUES NORD,Fabrègues,False
34690009,43.5482,3.7956,34690,True,A9 - AIRE DE FABREGUES NORD,FABREGUES,False
34690010,43.5440,3.7920,34690,True,A9 Sens Espagne Paris,Fabrègues,True
34700001,43.7240,3.3240,34700,False,55 Avenue du Général de Gaulle,LODèVE,True
34700002,43.7228,3.3230,34700,False,ROUTE DE MONTPELLIER,LODèVE,False
34700005,43.6880,3.3560,34700,True,la méridienne - Autouroute A75 - sortie 54,Le Bosc,False
34725001,43.6507,3.5095,34725,False,Avenue de Montpellier,SAINT-ANDRé-DE-SANGONIS,False
34730001,43.6900,3.8630,34730,False,Route de Montpellier,PRADES-LE-LEZ,True
34740001,43.6538,3.9665,34740,False,RN 113,VENDARGUES,False
34740002,43.6560,3.9620,34740,False,ROUTE D'ALES,Vendargues,False
34740003,43.6538,3.9661,34740,False,7 Avenue de Montpellier,Vendargues,False
34740004,43.6538,3.9661,34740,False,RN 113,VENDARGUES,False
34750001,43.5370,3.8580,34750,False,93 rue des troenes,Villeneuve-lès-Maguelone,False
34770001,43.4940,3.7090,34770,False,"47, avenue de Béziers",Gigean,True
34770002,43.5950,3.8880,34070,False,132 Avenue de Palavas,Montpellier,False
34770005,43.4953,3.7094,34770,False,Avenue de Béziers,Gigean,False
34770006,43.4976,3.7118,34770,False,24 avenue de beziers,GIGEAN,True
34790001,43.6480,3.8310,34790,False,2 rue Nicolas Appert,GRABELS,True
34790002,43.6460,3.8110,34790,False,790 RTE DE MONTPELLIER,GRABELS,False
34800001,43.6230,3.4380,34800,False,Centre Cial Grand Axe La Madeleine,Clermont-l'Hérault,False
34800002,43.6320,3.4400,34800,False,9 RN 9,CLERMONT-L'HéRAULT,True
34800004,43.6180,3.4520,34800,True,2 rue du servent,Clermont-l'Hérault,True
34800005,43.6100,3.4630,34800,True,"341, avenue de la salamane",Clermont-l'Hérault,True
34810001,43.3910,3.4890,34810,False,2 CHEMIN DU PORTOU,Pomérols,False
34830001,43.6600,3.9040,34830,False,Lieu dit La Plaine CD 112,JACOU,True
34920001,43.6596,3.9362,34920,False,Route de Jacou,LE CRèS,False
34920002,43.6390,3.9320,34920,False,Route de Nîmes,Le Crès,False
34973001,43.5805,3.9306,34970,False,ROUTE DE CARNON - CS61015,LATTES,False
