nom_operateur,nom_enseigne,nom_station,implantation_station,adresse_station,code_insee_commune,nbre_pdc,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,horaires,accessibilite_pmr,date_mise_en_service,date_maj,last_modified,lon,lat,prix_kWh,prix_session,code_departement,nom_departement,region
,Leroy Merlin,LM - Reau,Parking privé à usage public,2000 Rue Denis Papin 77550 Réau,77384,4,22.08,False,True,False,False,False,True,False,False,False,"Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30",Accessible mais non réservé PMR,2019-08-27,2023-02-06,2023-02-26T08:51:19Z,2.60762,48.613602,0.0,,,,
,Leroy Merlin,LM - Reau,Parking privé à usage public,2000 Rue Denis Papin 77550 Réau,77384,4,22.08,True,True,False,False,False,True,False,False,False,"Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30",Accessible mais non réservé PMR,2019-08-27,2023-02-06,2023-02-26T08:51:19Z,2.60762,48.613602,0.0,,,,
,Leroy Merlin,LM - Reau,Parking privé à usage public,2000 Rue Denis Papin 77550 Réau,77384,4,22.08,False,True,False,False,False,True,False,False,False,"Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30",Accessible mais non réservé PMR,2019-08-27,2023-02-06,2023-02-26T08:51:19Z,2.60762,48.613602,0.0,,,,
,Leroy Merlin,LM - Reau,Parking privé à usage public,2000 Rue Denis Papin 77550 Réau,77384,4,22.08,True,True,False,False,False,True,False,False,False,"Mo 05:30-20:30, Tu 05:30-20:30, We 05:30-20:30, Th 05:30-20:30, Fr 05:30-20:30, Sa 05:30-20:30, Su 05:30-20:30",Accessible mais non réservé PMR,2019-08-27,2023-02-06,2023-02-26T08:51:19Z,2.60762,48.613602,0.0,,,,
,Hotel-Restaurant Des Deux Sorru,Hôtel des deux Sorru,Parking privé à usage public,"D23, 20125 Poggiolo",2A240,2,7.36,False,True,False,False,False,False,False,True,False,24/7,Accessible mais non réservé PMR,2022-07-29,2023-02-06,2023-02-26T08:51:19Z,8.887103,42.173277,,,2A,Corse-du-Sud,Corse
,Avis Location Voiture,Avis Location Figari,Parking privé à usage public,"Aeroport De, 20114 Figari",2A114,6,22.08,False,True,False,False,False,False,False,True,False,"Mo 07:00-23:00, Tu 07:00-23:00, We 07:00-23:00, Th 07:00-23:00, Fr 07:00-23:00, Sa 07:00-23:00, Su 07:00-23:00",Accessible mais non réservé PMR,2023-02-06,2023-02-06,2023-02-26T08:51:19Z,9.09896,41.498469,,,,,
,Avis Location Voiture,Avis Location Figari,Parking privé à usage public,"Aeroport De, 20114 Figari",2A114,6,22.08,True,True,False,False,False,False,False,True,False,"Mo 07:00-23:00, Tu 07:00-23:00, We 07:00-23:00, Th 07:00-23:00, Fr 07:00-23:00, Sa 07:00-23:00, Su 07:00-23:00",Accessible mais non réservé PMR,2023-02-06,2023-02-06,2023-02-26T08:51:19Z,9.09896,41.498469,,,,,
,Avis Location Voiture,Avis Location Figari,Parking privé à usage public,"Aeroport De, 20114 Figari",2A114,6,22.08,True,True,False,False,False,False,False,True,False,"Mo 07:00-23:00, Tu 07:00-23:00, We 07:00-23:00, Th 07:00-23:00, Fr 07:00-23:00, Sa 07:00-23:00, Su 07:00-23:00",Accessible mais non réservé PMR,2022-06-21,2023-02-06,2023-02-26T08:51:19Z,9.09896,41.498469,,,,,
,Avis Location Voiture,Avis Location Figari,Parking privé à usage public,"Aeroport De, 20114 Figari",2A114,6,22.08,False,True,False,False,False,False,False,True,False,"Mo 07:00-23:00, Tu 07:00-23:00, We 07:00-23:00, Th 07:00-23:00, Fr 07:00-23:00, Sa 07:00-23:00, Su 07:00-23:00",Accessible mais non réservé PMR,2023-02-06,2023-02-06,2023-02-26T08:51:19Z,9.09896,41.498469,,,,,
,Avis Location Voiture,Avis Location Figari,Parking privé à usage public,"Aeroport De, 20114 Figari",2A114,6,22.08,True,True,False,False,False,False,False,True,False,"Mo 07:00-23:00, Tu 07:00-23:00, We 07:00-23:00, Th 07:00-23:00, Fr 07:00-23:00, Sa 07:00-23:00, Su 07:00-23:00",Accessible mais non réservé PMR,2023-02-06,2023-02-06,2023-02-26T08:51:19Z,9.09896,41.498469,,,,,
,Avis Location Voiture,Avis Location Figari,Parking privé à usage public,"Aeroport De, 20114 Figari",2A114,6,22.08,False,True,False,False,False,False,False,True,False,"Mo 07:00-23:00, Tu 07:00-23:00, We 07:00-23:00, Th 07:00-23:00, Fr 07:00-23:00, Sa 07:00-23:00, Su 07:00-23:00",Accessible mais non réservé PMR,2022-06-21,2023-02-06,2023-02-26T08:51:19Z,9.09896,41.498469,,,,,
,Hôtel Moby Dick,Hôtel Moby Dick Porto-Vecchio,Parking privé à usage public,"Lieu Dit Santa Giulia, 20137 Porto-Vecchio",2A247,6,22.08,True,True,False,False,False,False,False,True,False,24/7,Accessible mais non réservé PMR,2022-04-15,2023-02-06,2023-02-26T08:51:19Z,9.271479,41.524884,,,,,
,Hôtel Moby Dick,Hôtel Moby Dick Porto-Vecchio,Parking privé à usage public,"Lieu Dit Santa Giulia, 20137 Porto-Vecchio",2A247,6,22.08,False,True,False,False,False,False,False,True,False,24/7,Accessible mais non réservé PMR,2022-04-15,2023-02-06,2023-02-26T08:51:19Z,9.271479,41.524884,,,,,
,Hôtel Moby Dick,Hôtel Moby Dick Porto-Vecchio,Parking privé à usage public,"Lieu Dit Santa Giulia, 20137 Porto-Vecchio",2A247,6,22.08,True,True,False,False,False,False,False,True,False,24/7,Accessible mais non réservé PMR,2022-04-15,2023-02-06,2023-02-26T08:51:19Z,9.271479,41.524884,,,,,
,Hôtel Moby Dick,Hôtel Moby Dick Porto-Vecchio,Parking privé à usage public,"Lieu Dit Santa Giulia, 20137 Porto-Vecchio",2A247,6,22.08,False,True,False,False,False,False,False,True,False,24/7,Accessible mais non réservé PMR,2022-04-15,2023-02-06,2023-02-26T08:51:19Z,9.271479,41.524884,,,,,
,Hôtel Moby Dick,Hôtel Moby Dick Porto-Vecchio,Parking privé à usage public,"Lieu Dit Santa Giulia, 20137 Porto-Vecchio",2A247,6,22.08,True,True,False,False,False,False,False,True,False,24/7,Accessible mais non réservé PMR,2022-04-15,2023-02-06,2023-02-26T08:51:19Z,9.271479,41.524884,,,,,
,Hôtel Moby Dick,Hôtel Moby Dick Porto-Vecchio,Parking privé à usage public,"Lieu Dit Santa Giulia, 20137 Porto-Vecchio",2A247,6,22.08,False,True,False,False,False,False,False,True,False,24/7,Accessible mais non réservé PMR,2022-04-15,2023-02-06,2023-02-26T08:51:19Z,9.271479,41.524884,,,,,
SPBR1,eborn,"Le Bourget-Du-Lac, House Boat, allée Lac de Garde",Voirie,"House Boat, allée Lac de Garde 73370 Le Bourget-Du-Lac",,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-12-09,2023-02-01,2023-02-26T08:51:19Z,5.870602,45.646947,0.417,,73,Savoie,Auvergne-Rhône-Alpes
SPBR1,eborn,"Chambery, Rue d'Anjou",Voirie,Rue d'Anjou 73000 Chambery,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-12-09,2023-01-31,2023-02-26T08:51:19Z,5.916712,45.588654,0.417,,73,Savoie,Auvergne-Rhône-Alpes
SPBR1,eborn,"Cour-Et-Buis, Place de la Croix",Voirie,Place de la Croix 38122 Cour-Et-Buis,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-06-12,2023-01-25,2023-02-26T08:51:19Z,5.00648,45.4409,0.417,,,,
SPBR1,eborn,"Cour-Et-Buis, Place de la Croix",Voirie,Place de la Croix 38122 Cour-Et-Buis,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-06-12,2023-01-25,2023-02-26T08:51:19Z,5.00648,45.4409,0.417,,,,
SPBR1,eborn,"Le Chaffaut-Saint-Jurson, Lycée Carmejane",Voirie,Lycée Carmejane 04510 Le Chaffaut-Saint-Jurson,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-06-11,2023-01-30,2023-02-26T08:51:19Z,6.13566,44.0327,0.417,,,,
SPBR1,eborn,"Le Chaffaut-Saint-Jurson, Lycée Carmejane",Voirie,Lycée Carmejane 04510 Le Chaffaut-Saint-Jurson,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-06-11,2023-01-30,2023-02-26T08:51:19Z,6.13566,44.0327,0.417,,,,
SPBR1,eborn,"La Celle, Rue De La Republique",Voirie,Rue De La Republique 83170 La Celle,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-08-26,2023-01-29,2023-02-26T08:51:19Z,6.039215,43.39442,0.417,,83,Var,Provence-Alpes-Côte d'Azur
SPBR1,eborn,"Chamonix-Mont-Blanc, Tunnel du Mont-Blanc",Voirie,Tunnel du Mont-Blanc 74400 Chamonix-Mont-Blanc,,2,44.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-07-20,2023-02-01,2023-02-26T08:51:19Z,6.86026,45.9015,0.552,,,,
SPBR1,eborn,"Chamonix-Mont-Blanc, Tunnel du Mont-Blanc",Voirie,Tunnel du Mont-Blanc 74400 Chamonix-Mont-Blanc,,2,50.0,False,False,True,True,False,False,True,True,True,24/7,Accessibilité inconnue,2020-07-20,2023-02-01,2023-02-26T08:51:19Z,6.86026,45.9015,0.552,,,,
SPBR1,eborn,"Arâches-La-Frasse, Flaine 2",Voirie,Flaine 2 74300 ARÂCHES-LA-FRASSE,,4,7.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-09-22,2023-01-13,2023-02-26T08:51:19Z,6.690794,46.00793,0.417,,,,
SPBR1,eborn,"Arâches-La-Frasse, Flaine 2",Voirie,Flaine 2 74300 ARÂCHES-LA-FRASSE,,4,7.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-09-22,2023-01-13,2023-02-26T08:51:19Z,6.690794,46.00793,0.417,,,,
SPBR1,eborn,"Arâches-La-Frasse, Flaine 2",Voirie,Flaine 2 74300 ARÂCHES-LA-FRASSE,,4,7.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-09-22,2023-01-13,2023-02-26T08:51:19Z,6.690794,46.00793,0.417,,,,
SPBR1,eborn,"Arâches-La-Frasse, Flaine 2",Voirie,Flaine 2 74300 ARÂCHES-LA-FRASSE,,4,7.0,False,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2022-09-22,2023-01-07,2023-02-26T08:51:19Z,6.690794,46.00793,0.417,,,,
SPBR1,eborn,"Arâches-La-Frasse, Flaine",Voirie,Flaine 74300 Arâches-La-Frasse,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-06-21,2023-02-01,2023-02-26T08:51:19Z,6.68976,46.00658,0.417,,,,
SPBR1,eborn,"Arâches-La-Frasse, Flaine",Voirie,Flaine 74300 Arâches-La-Frasse,,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2020-06-21,2023-02-01,2023-02-26T08:51:19Z,6.68976,46.00658,0.417,,,,
QOVOLTIS,QOVOLTIS,FR*QOV*44-00001,Parking privé à usage public,1 RUE DAGUERRE 44000 NANTES,44109,5,22.0,,,,,,,,,,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,2021-05-20,2021-06-17,2023-02-26T08:51:17Z,0.0,0.0,0.174,,,,
QOVOLTIS,QOVOLTIS,FR*QOV*44-00001,Parking privé à usage public,1 RUE DAGUERRE 44000 NANTES,44109,5,22.0,,,,,,,,,,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,2021-05-20,2021-06-17,2023-02-26T08:51:17Z,0.0,0.0,0.174,,,,
QOVOLTIS,QOVOLTIS,FR*QOV*44-00001,Parking privé à usage public,1 RUE DAGUERRE 44000 NANTES,44109,5,22.0,,,,,,,,,,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,2021-05-20,2021-06-17,2023-02-26T08:51:17Z,0.0,0.0,0.174,,,,
QOVOLTIS,QOVOLTIS,FR*QOV*44-00001,Parking privé à usage public,1 RUE DAGUERRE 44000 NANTES,44109,5,22.0,,,,,,,,,,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,2021-05-20,2021-06-17,2023-02-26T08:51:17Z,0.0,0.0,0.174,,,,
QOVOLTIS,QOVOLTIS,FR*QOV*44-00001,Parking privé à usage public,1 RUE DAGUERRE 44000 NANTES,44109,5,22.0,,,,,,,,,,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,2021-05-20,2021-06-17,2023-02-26T08:51:17Z,0.0,0.0,0.174,,,,
sa les broyers,chateau des broyers,la chapelle de guinchay,Parking privé réservé à la clientèle,1333 route de julienas 71570 la chapelle de guinchay,71090,8,22.0,False,True,False,False,False,False,True,False,False,8:00-19:00,Accessible mais non réservé PMR,2021-11-01,2021-12-16,2023-02-26T08:51:15Z,4.7573375,46.3641578,,,,,
EVBOX,VOLKSWAGEN,VOLKWAGEN,Parking privé à usage public,Cours de Dion bouton 30900 NIMES,30189,4,22.0,True,True,False,False,False,False,True,False,True,"Mo-Fr 08:00-12:00,Mo-Fr 14:00-18:00",Accessible mais non réservé PMR,2020-12-20,2021-10-28,2023-02-26T08:51:04Z,52.3406297,4.858677,,,,,
,PORTE 90,Parking LA TOURTERELLE,Parking privé à usage public,La Tourterelle 17700 Saint Georges du Bois,17338,2,22.0,,,,,,False,False,False,True,Mo-Fr 8:00-17:00,Accessible mais non réservé PMR,2021-11-29,2021-11-29,2023-02-26T08:50:56Z,-0.7584632000000058,46.1352163,,,,,
,PORTE 90,Parking LA TOURTERELLE,Parking privé à usage public,La Tourterelle 17700 Saint Georges du Bois,17338,2,22.0,,,,,,False,False,False,True,Mo-Fr 8:00-17:00,Accessible mais non réservé PMR,2021-11-29,2021-11-29,2023-02-26T08:50:56Z,-0.7584632000000058,46.1352163,,,,,
Fastned,Fastned,Aire de Pont Chene d argent,Station dédiée à la recharge rapide,"Aire de service de Aire de Pont Chene d argent, Autoroute A39",21495,4,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,5.332738379782385,47.17936326972644,0.0,,,,
Fastned,Fastned,Aire de Pont Chene d argent,Station dédiée à la recharge rapide,"Aire de service de Aire de Pont Chene d argent, Autoroute A39",21495,4,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,5.332738379782385,47.17936326972644,0.0,,,,
Fastned,Fastned,Aire de Pont Chene d argent,Station dédiée à la recharge rapide,"Aire de service de Aire de Pont Chene d argent, Autoroute A39",21495,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,5.332738379782385,47.17936326972644,0.0,,,,
Fastned,Fastned,Aire de Pont Chene d argent,Station dédiée à la recharge rapide,"Aire de service de Aire de Pont Chene d argent, Autoroute A39",21495,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,5.332738379782385,47.17936326972644,0.0,,,,
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2022-01-01,2022-03-01,2023-02-26T08:50:48Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2022-01-01,2022-03-01,2023-02-26T08:50:48Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2022-01-01,2022-03-01,2023-02-26T08:50:48Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2022-01-01,2022-03-01,2023-02-26T08:50:48Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2022-01-01,2022-03-01,2023-02-26T08:50:48Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2022-01-01,2022-03-01,2023-02-26T08:50:48Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2022-01-01,2022-03-01,2023-02-26T08:50:48Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire de Saint Ambreuil,Station dédiée à la recharge rapide,"Aire de service de Saint Ambreuil, Autoroute A6",71384,8,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2022-01-01,2022-03-01,2023-02-26T08:50:48Z,4.844761236754013,46.69092869473468,0.0,,,,
Fastned,Fastned,Aire de Gevrey-Ouest,Station dédiée à la recharge rapide,Aire de service de Aire de Gevrey-Ouest autoroute A31,21295,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,5.002016479970822,47.21782384724023,0.0,,,,
Fastned,Fastned,Aire de Gevrey-Ouest,Station dédiée à la recharge rapide,Aire de service de Aire de Gevrey-Ouest autoroute A31,21295,4,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,5.002016479970822,47.21782384724023,0.0,,,,
Fastned,Fastned,Aire de Gevrey-Ouest,Station dédiée à la recharge rapide,Aire de service de Aire de Gevrey-Ouest autoroute A31,21295,4,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,5.002016479970822,47.21782384724023,0.0,,,,
Fastned,Fastned,Aire d'Ecot,Station dédiée à la recharge rapide,Aire de service d'Ecot autoroute A36,25214,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,6.728600081727858,47.440539133792335,0.0,,,,
Fastned,Fastned,Aire d'Ecot,Station dédiée à la recharge rapide,Aire de service d'Ecot autoroute A36,25214,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,6.728600081727858,47.440539133792335,0.0,,,,
Fastned,Fastned,Aire d'Ecot,Station dédiée à la recharge rapide,Aire de service d'Ecot autoroute A36,25214,4,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,6.728600081727858,47.440539133792335,0.0,,,,
Fastned,Fastned,Aire d'Ecot,Station dédiée à la recharge rapide,Aire de service d'Ecot autoroute A36,25214,4,300.0,True,True,True,False,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,6.728600081727858,47.440539133792335,0.0,,,,
Fastned,Fastned,Aire de Gevrey-Ouest,Station dédiée à la recharge rapide,Aire de service de Aire de Gevrey-Ouest autoroute A31,21295,4,300.0,False,False,True,True,False,False,True,True,True,24/7,Accessible mais non réservé PMR,2021-11-22,2022-03-01,2023-02-26T08:50:48Z,5.002016479970822,47.21782384724023,0.0,,,,
Non concerné,Non concerné,PARKING,Parking privé à usage public,"Domaine du Reynou, 87110 Le Vigen",87205,2,22.0,True,True,False,False,False,True,False,False,False,24/7,Réservé PMR,2021-08-01,2022-01-31,2023-02-26T08:50:39Z,1.3003961423287695,45.76011619906451,0.0,,,,
EVBOX,STUDIO30,STUDIO30,Parking privé à usage public,1500 route de Saint Gilles 30000 NIMES,30189,1,22.0,True,True,False,False,False,False,True,False,True,"Mo-fr 8:00-12:00,13:00-17:00",Accessible mais non réservé PMR,2021-10-01,2021-10-18,2023-02-26T08:50:21Z,4.3719483,43.483111,,,,,
,VAL SERVICES,VAL SERVICES,Parking privé à usage public,10-12 avenue des closeaux 78200 MANTES-LA-JOLIE,78072,4,22.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-10-07,2022-03-20,2023-02-26T08:50:10Z,2.025665,49.614061,,,,,
,VAL SERVICES,VAL SERVICES,Parking privé à usage public,10-12 avenue des closeaux 78200 MANTES-LA-JOLIE,78072,4,22.0,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-10-07,2022-03-20,2023-02-26T08:50:10Z,2.025665,49.614061,,,,,
QOVOLTIS,QOVOLTIS,LIEU DIT LA BRUNETTE 46600 CREYSSE,Parking public,LIEU DIT LA BRUNETTE 46600 CREYSSE (GDF),46084,1,22.0,,,,,,,,,,24/7,Accessible mais non réservé PMR,2021-12-06,2021-11-29,2023-02-26T08:49:46Z,1.50736,44.91236,0.174,,,,
QOVOLTIS,QOVOLTIS,"LIEU-DIT, LE BUISSON 30170 CROS",Parking privé à usage public,"LIEU-DIT, LE BUISSON 30170 CROS (GDF)",63129,1,22.0,,,,,,,,,,Mo-Fr 09:00-19:00,Accessible mais non réservé PMR,2021-11-26,2021-11-17,2023-02-26T08:49:46Z,3.82022,44.01097,0.174,,,,
QOVOLTIS,QOVOLTIS,LE VILLAGE 11190 SOUGRAIGNE,Parking public,LE VILLAGE 11190 SOUGRAIGNE,11381,1,22.0,,,,,,,,,,24/7,Accessible mais non réservé PMR,2021-08-05,2021-11-04,2023-02-26T08:49:46Z,2.32889,42.90602,0.174,,,,
ECO-PI,VAL SERVICES,VAL SERVICES,Parking privé à usage public,10-12 avenue des closeaux 78200 MANTES-LA-JOLIE,78072,4,22.0,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-10-07,2022-03-20,2023-02-26T08:49:40Z,2.025665,49.614061,0.0,0.0,,,
ECO-PI,VAL SERVICES,VAL SERVICES,Parking privé à usage public,10-12 avenue des closeaux 78200 MANTES-LA-JOLIE,78072,4,22.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-10-07,2022-03-20,2023-02-26T08:49:40Z,2.025665,49.614061,0.0,0.0,,,
ECO-PI,VAL SERVICES,VAL SERVICES,Parking privé à usage public,10-12 avenue des closeaux 78200 MANTES-LA-JOLIE,78072,4,22.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-05-04,2022-04-22,2023-02-26T08:49:40Z,2.025665,49.614061,,,,,
ECO-PI,VAL SERVICES,VAL SERVICES,Parking privé à usage public,10-12 avenue des closeaux 78200 MANTES-LA-JOLIE,78072,4,22.0,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-05-04,2022-04-22,2023-02-26T08:49:40Z,2.025665,49.614061,,,,,
ECO-PI,MECANIQUE SERVICES,MECANIQUE SERVICES - Bonnelles,Parking privé à usage public,57 rue de la Division Leclerc 78830 BONNELLES,78087,2,60.0,False,False,True,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-04-15,2022-05-22,2023-02-26T08:49:40Z,2.025665,49.614061,0.3,,,,
ECO-PI,MECANIQUE SERVICES,MECANIQUE SERVICES - Bonnelles,Parking privé à usage public,57 rue de la Division Leclerc 78830 BONNELLES,78087,2,22.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-04-15,2022-05-22,2023-02-26T08:49:40Z,2.025665,49.614061,0.52,0.25,,,
ECO-PI,MECANIQUE SERVICES,MECANIQUE SERVICES - Bonnelles,Parking privé à usage public,57 rue de la Division Leclerc 78830 BONNELLES,78087,2,60.0,False,False,True,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-05-24,2022-05-24,2023-02-26T08:49:39Z,2.025665,49.614061,0.3,,,,
ECO-PI,MECANIQUE SERVICES,MECANIQUE SERVICES - Bonnelles,Parking privé à usage public,57 rue de la Division Leclerc 78830 BONNELLES,78087,2,22.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-05-24,2022-05-24,2023-02-26T08:49:39Z,2.025665,49.614061,0.52,0.25,,,
ECO-PI,VAL SERVICES,VAL SERVICES,Parking privé à usage public,10-12 avenue des closeaux 78200 MANTES-LA-JOLIE,78072,4,22.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-05-04,2022-04-22,2023-02-26T08:49:39Z,2.025665,49.614061,,,,,
ECO-PI,VAL SERVICES,VAL SERVICES,Parking privé à usage public,10-12 avenue des closeaux 78200 MANTES-LA-JOLIE,78072,4,22.0,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-05-04,2022-04-22,2023-02-26T08:49:39Z,2.025665,49.614061,,,,,
evzen (SMEG Développement),larecharge,"Marseille-14E, Boulevard Simon Bolivar",Voirie,Boulevard Simon Bolivar 13014 MARSEILLE-14E,13214,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-01-01,2022-04-26,2023-02-26T08:49:37Z,5.0,43.34564,0.2727272727272727,,,,
evzen (SMEG Développement),larecharge,"Marseille-14E, Boulevard Simon Bolivar",Voirie,Boulevard Simon Bolivar 13014 MARSEILLE-14E,13214,2,22.0,True,True,False,False,False,False,True,True,True,24/7,Accessibilité inconnue,2021-01-01,2022-04-26,2023-02-26T08:49:37Z,5.0,43.34564,0.2727272727272727,,,,
CHARGEPOLY,CHARGEPOLY,Technopole Arbois,Station dédiée à la recharge rapide,Avenue Louis Philibert 13290 Aix-en-Provence,13001,13,75.0,False,False,True,False,False,False,True,True,False,Mo-Fr 08:00-20:00,Accessible mais non réservé PMR,2022-06-24,2022-06-09,2023-02-26T08:49:35Z,5.329331,43.49131,0.32,,,,
CHARGEPOLY,CHARGEPOLY,Technopole Arbois,Station dédiée à la recharge rapide,Avenue Louis Philibert 13290 Aix-en-Provence,13001,13,22.0,False,True,False,False,False,False,True,True,False,Mo-Fr 08:00-20:00,Accessible mais non réservé PMR,2021-10-31,2022-06-09,2023-02-26T08:49:35Z,5.329331,43.49131,0.32,,,,
CHARGEPOLY,CHARGEPOLY,Technopole Arbois,Station dédiée à la recharge rapide,Avenue Louis Philibert 13290 Aix-en-Provence,13001,13,75.0,False,False,True,False,False,False,True,True,False,Mo-Fr 08:00-20:00,Accessible mais non réservé PMR,2022-06-24,2022-06-09,2023-02-26T08:49:35Z,5.329331,43.49131,0.32,,,,
